"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","426","1,464,009","0","0","345","1,338,265","1","110","80","125,633"
"2.2","128","885,067","0","0","112","862,576","0","0","16","22,491"
"2.3","98","270,274","0","0","71","229,565","0","0","27","40,709"
"2.4","106","181,838","0","0","80","163,350","0","0","26","18,487"
"2.5","94","126,830","0","0","82","82,774","1","110","11","43,946"
"2.6","","","","","","","","","",""
