"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"100","가공두부","후쿠오카현","2015-01-20","2,805","불검출","불검출","적합"
"101","채종유(유채유또는
카놀라유)","후쿠오카현","2015-01-19","10,890","불검출","불검출","적합"
"102","청주","효고현","2015-01-09","2,700","불검출","불검출","적합"
"103","청주","효고현","2014-12-06","360","불검출","불검출","적합"
"104","과.채가공품","나가노현","2015-01-13","298","불검출","불검출","적합"
"105","밀가루","후쿠오카현","2014-12-17","1,250","불검출","불검출","적합"
"106","결정과당","아이치현","2014-11-25","32,000","불검출","불검출","적합"
"107","유채유","후쿠오카현","2015-01-19","18","불검출","불검출","적합"
