"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","542","3,212,758","1","16,841","473","3,144,886","8","4,651","60","46,381"
"8.21","122","626,524","0","0","98","620,196","1","442","23","5,885"
"8.22","146","1,321,898","1","16,841","134","1,288,831","0","0","11","16,227"
"8.23","115","158,545","0","0","106","139,264","1","1,236","8","18,046"
"8.24","75","306,892","0","0","55","300,486","6","2,973","14","3,433"
"8.25","84","798,899","0","0","80","796,109","0","0","4","2,790"
