"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(황돔)","야마구치현","2017-08-28","290","불검출","불검출","적합"
"2","냉장명태","홋카이도","2017-08-28","960","불검출","불검출","적합"
"3","활가리비","홋카이도","2017-08-28","7,100","불검출","불검출","적합"
"4","냉장돔(참돔)","야마구치현","2017-08-28","695","불검출","불검출","적합"
"5","냉동가리비(외투막)","홋카이도","2017-08-28","6,000","불검출","불검출","적합"
"6","활가리비","홋카이도","2017-08-28","7,100","불검출","불검출","적합"
"7","냉장명태","홋카이도","2017-08-28","600","불검출","불검출","적합"
"8","냉장명태","홋카이도","2017-08-28","660","불검출","불검출","적합"
"9","냉장명태","홋카이도","2017-08-28","2,212","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-08-28","660","불검출","불검출","적합"
"11","냉장명태","홋카이도","2017-08-28","1,560","불검출","불검출","적합"
"12","활가리비","홋카이도","2017-08-28","6,647","불검출","불검출","적합"
"13","냉동가리비(외투막)","홋카이도","2017-08-28","10,000","불검출","불검출","적합"
"14","활가리비","홋카이도","2017-08-28","7,000","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2017-08-28","362","불검출","불검출","적합"
"16","냉장돔(황돔)","야마구치현","2017-08-28","104","불검출","불검출","적합"
"17","냉동가오리","야마구치현","2017-08-28","1,920","불검출","불검출","적합"
"18","냉장홍어","야마구치현","2017-08-28","160","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-08-28","660","불검출","불검출","적합"
"합계","","-","-","54,690","-","-","-"
