"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","에히메현","2017-08-29","1,384","불검출","불검출","적합"
"2","냉장명태","홋카이도","2017-08-29","1,800","불검출","불검출","적합"
"3","활가리비","홋카이도","2017-08-29","14,180","불검출","불검출","적합"
"4","활농어","에히메현","2017-08-29","984","불검출","불검출","적합"
"5","활농어","에히메현","2017-08-29","3,945","불검출","불검출","적합"
"6","활가리비","홋카이도","2017-08-29","7,092","불검출","불검출","적합"
"7","활가리비","홋카이도","2017-08-29","7,176","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2017-08-29","8,670","불검출","불검출","적합"
"9","냉장돔(참돔)","후쿠오카현","2017-08-29","70","불검출","불검출","적합"
"10","활가리비","홋카이도","2017-08-29","7,200","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2017-08-29","8,465","불검출","불검출","적합"
"12","냉장병어","후쿠오카현","2017-08-29","860","불검출","불검출","적합"
"13","활가리비","홋카이도","2017-08-29","5,250","불검출","불검출","적합"
"14","냉장명태","홋카이도","2017-08-29","2,280","불검출","불검출","적합"
"15","활장어(먹장어)","나가사키현","2017-08-29","581","불검출","불검출","적합"
"16","활전갱이(흑점줄전갱이)","에히메현","2017-08-29","247","불검출","불검출","적합"
"17","냉장돔(황돔)","후쿠오카현","2017-08-29","289","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-08-29","816","불검출","불검출","적합"
"19","활가리비","홋카이도","2017-08-29","6,924","불검출","불검출","적합"
"20","활장어(먹장어)","후쿠오카현","2017-08-29","3,393","불검출","불검출","적합"
