"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장갈치","야마구치현","2016-12-01","225","불검출","불검출","적합"
"18","냉장돔(참돔)","야마구치현","2016-12-01","125","불검출","불검출","적합"
"19","냉장명태","홋카이도","2016-12-01","3,230","불검출","불검출","적합"
"20","냉장명태","홋카이도","2016-12-01","5,820","불검출","불검출","적합"
"21","활가리비","홋카이도","2016-12-01","6,915","불검출","불검출","적합"
"22","활우렁쉥이","홋카이도","2016-12-01","4,381","불검출","불검출","적합"
"23","활우렁쉥이","홋카이도","2016-12-01","3,796","불검출","불검출","적합"
"24","활가리비","홋카이도","2016-12-01","7,224","불검출","불검출","적합"
"25","활가리비","홋카이도","2016-12-01","7,202","불검출","불검출","적합"
"26","활장어(먹장어)","야마구치현","2016-12-01","552","불검출","불검출","적합"
"27","활장어(먹장어)","후쿠오카현","2016-12-01","1,053","불검출","불검출","적합"
"28","활우렁쉥이","홋카이도","2016-12-01","8,901","불검출","불검출","적합"
"29","냉동꼴뚜기
(흰꼴뚜기)","가고시마현","2016-12-01","1,170","불검출","불검출","적합"
