"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","맥주","ETC","2016-10-24","29,250","불검출","불검출","적합"
"48","맥주","ETC","2016-10-11","19,500","불검출","불검출","적합"
"49","혼합제제","도쿄도","2016-10-19","4,000","불검출","불검출","적합"
"50","볶은커피","아이치현","2016-09-08","19","불검출","불검출","적합"
"51","양조간장","효고현","2016-10-28","13,799","불검출","불검출","적합"
"52","볶은커피","아이치현","2016-10-11","29","불검출","불검출","적합"
"53","맥주","교토부","2016-10-31","181,440","불검출","불검출","적합"
"54","양파/신선,냉장","효고현","2016-11-15","119,000","불검출","불검출","적합"
"55","캔디류(사탕)","아이치현","2016-11-08","300","불검출","불검출","적합"
"56","캔디류(사탕)","아이치현","2016-11-09","600","불검출","불검출","적합"
"57","빵류(그외 빵류)","돗토리현","2016-10-27","298","불검출","불검출","적합"
"58","기타가공품","지바현","2016-07-15","104","불검출","불검출","적합"
"59","액상커피","시가현","2016-10-17","9,000","불검출","불검출","적합"
"60","혼합제제","사이타마현","2016-10-27","20","불검출","불검출","적합"
"61","과자(스낵과자)","니가타현","2016-09-05","284","불검출","불검출","적합"
"62","캔디류(사탕)","아이치현","2016-11-15","1,800","불검출","불검출","적합"
"63","청주","효고현","2016-10-14","13,500","불검출","불검출","적합"
"64","가공두부","후쿠오카현","2016-11-11","2,618","불검출","불검출","적합"
"65","과자(스낵과자)","사이타마현","2016-06-09","1,256","불검출","불검출","적합"
"66","과자(스낵과자)","미에현","2016-10-21","5,729","불검출","불검출","적합"
"67","혼합제제","오사카부","2016-11-10","17","불검출","불검출","적합"
"68","과자(스낵과자)","사이타마현","2016-05-27","828","불검출","불검출","적합"
"69","볶은커피","지바현","2016-10-13","36","불검출","불검출","적합"
"70","청주","아키타현","2016-11-05","432","불검출","불검출","적합"
"71","캔디류(캐러멜)","나라현","2016-11-10","504","불검출","불검출","적합"
"72","혼합제제","효고현","2016-11-07","75","불검출","불검출","적합"
