"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","기타천연착향료","이바라키현","2014-09-11","10","불검출","불검출","적합"
"18","과실주","프랑스","2000-10-01","45","불검출","불검출","적합"
"19","과실주","프랑스","2010-10-01","180","불검출","불검출","적합"
"20","과실주","프랑스","2002-10-01","45","불검출","불검출","적합"
"21","소스류","효고현","2014-05-10","44","불검출","불검출","적합"
"22","과자(스낵과자)","나가노현","2014-09-25","863.52","불검출","불검출","적합"
"23","즉석조리식품","미에현","2014-08-20","68.4","불검출","불검출","적합"
"24","과실주","프랑스","2007-10-01","180","불검출","불검출","적합"
"25","과실주","프랑스","2003-10-01","45","불검출","불검출","적합"
"26","과자(쿠키)","아이치현","2014-09-16","38","불검출","불검출","적합"
"27","추잉껌","오사카부","2014-08-27","44.4","불검출","불검출","적합"
"28","과자(스낵과자)","효고현","2014-09-26","384","불검출","불검출","적합"
"29","캔디류(젤리)","아이치현","2014-08-28","110.9","불검출","불검출","적합"
"30","과자(스낵과자)","구마모토현","2014-09-22","26","불검출","불검출","적합"
"31","맥주","구마모토현","2014-08-11","20,153.6","불검출","불검출","적합"
"32","혼합제제","도쿄도","2014-09-24","58","불검출","불검출","적합"
"33","과자(스낵과자)","미에현","2014-08-28","12,633.4","불검출","불검출","적합"
"34","기타주류","가고시마현","2014-10-07","15,104","불검출","불검출","적합"
"35","과.채가공품","훗카이도","2014-08-29","7.9","불검출","불검출","적합"
"36","과.채가공품","훗카이도","2014-08-28","8.9","불검출","불검출","적합"
"37","과자(스낵과자)","나가노현","2014-09-24","72.46","불검출","불검출","적합"
"38","복합조미식품","훗카이도","2014-09-18","18","불검출","불검출","적합"
"39","청주","니가타현","2014-09-05","86.4","불검출","불검출","적합"
"40","청주","니가타현","2014-09-16","2,160","불검출","불검출","적합"
"41","청주","니가타현","2014-09-11","6,156","불검출","불검출","적합"
"42","글리신","가나가와현","2014-08-22","14,400","불검출","불검출","적합"
"43","청주","니가타현","2014-09-17","2,160","불검출","불검출","적합"
"44","혼합제제","시즈오카현","2014-09-16","110","불검출","불검출","적합"
"45","혼합제제","오카야마현","2014-09-18","75","불검출","불검출","적합"
"46","혼합제제","오카야마현","2014-09-19","45","불검출","불검출","적합"
"47","혼합제제","이바라키현","2014-09-15","250","불검출","불검출","적합"
"48","혼합제제","오카야마현","2014-09-25","15","불검출","불검출","적합"
"49","기타천연착향료","이바라키현","2014-08-25","150","불검출","불검출","적합"
"50","혼합제제","효고현","2014-09-30","17","불검출","불검출","적합"
"51","혼합제제","효고현","2014-09-30","17","불검출","불검출","적합"
"52","수산물가공품","후쿠시마현","2014-09-30","180","불검출","불검출","적합"
"53","양념젓갈","가나가와현","2014-09-04","240","불검출","불검출","적합"
"54","기타천연착향료","오사카부","2014-09-30","150","불검출","불검출","적합"
"55","혼합제제","오사카부","2014-10-02","600","불검출","불검출","적합"
"56","혼합제제","오사카부","2014-10-01","1,008","불검출","불검출","적합"
