"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"59","과자(스낵과자)","나가노현","2014-09-29","3,024","불검출","불검출","적합"
"60","된장","히로시마현","2014-09-22","400","불검출","불검출","적합"
"61","된장","히로시마현","2014-09-22","240","불검출","불검출","적합"
"62","볶은커피","군마현","2014-09-07","76.8","불검출","불검출","적합"
"63","볶은커피","군마현","2014-09-02","76.8","불검출","불검출","적합"
"64","양조간장","지바현","2014-09-16","3,686.4","불검출","불검출","적합"
"65","양조간장","지바현","2014-09-02","1,216.8","불검출","불검출","적합"
"66","기타전분","가고시마현","2014-07-03","60","불검출","불검출","적합"
"67","양조간장","지바현","2014-09-05","703.2","불검출","불검출","적합"
"68","달맞이꽃종자
추출물(원료성)","아이치현","2014-06-01","30","불검출","불검출","적합"
"69","소스류","아이치현","2014-09-25","630","불검출","불검출","적합"
"70","청주","교토부","2014-09-01","540","불검출","불검출","적합"
"71","청주","교토부","2014-09-01","216","불검출","불검출","적합"
"72","청주","교토부","2014-09-01","259","불검출","불검출","적합"
"73","청주","교토부","2014-07-01","216","불검출","불검출","적합"
"74","국수","가가와현","2014-10-02","8,000","불검출","불검출","적합"
"75","양조간장","지바현","2014-08-25","2,106","불검출","불검출","적합"
"76","양조간장","지바현","2014-09-05","8,845.2","불검출","불검출","적합"
"77","소스류","지바현","2014-09-08","3,600","불검출","불검출","적합"
"78","양조간장","지바현","2014-07-28","127.44","불검출","불검출","적합"
"79","양조간장","지바현","2014-09-09","884.52","불검출","불검출","적합"
"80","소스류","지바현","2014-09-17","1,083.3","불검출","불검출","적합"
"81","소스류","지바현","2014-09-09","990","불검출","불검출","적합"
"82","소스류","지바현","2014-09-09","1,800","불검출","불검출","적합"
"83","소스류","지바현","2014-09-02","92.88","불검출","불검출","적합"
"84","소스류","군마현","2014-09-02","96","불검출","불검출","적합"
"85","과자(스낵과자)","고치현","2014-08-27","9.6","불검출","불검출","적합"
"86","소스류","교토부","2014-10-03","13,432.5","불검출","불검출","적합"
"87","소스류","교토부","2014-09-13","1,310","불검출","불검출","적합"
"88","소스류","교토부","2014-09-20","1,280","불검출","불검출","적합"
"89","소스류","교토부","2014-09-17","680","불검출","불검출","적합"
"90","복합조미식품","교토부","2014-09-25","550","불검출","불검출","적합"
"91","맥주","교토부","2014-10-02","129,428","불검출","불검출","적합"
"92","양조간장","지바현","2014-08-25","7,371","불검출","불검출","적합"
"93","양조간장","지바현","2014-09-10","1,062","불검출","불검출","적합"
"94","곡류가공품","후쿠시마현","2014-08-26","200","불검출","불검출","적합"
"95","복합조미식품","미에현","2014-09-10","41.4","불검출","불검출","적합"
"96","과자(스낵과자)","고치현","2014-09-10","32.1","불검출","불검출","적합"
"97","복합조미식품","미에현","2014-09-10","89.46","불검출","불검출","적합"
"98","청주","도치기현","2014-09-24","6,739.2","불검출","불검출","적합"
