"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"99","청주","도치기현","2014-09-18","921.6","불검출","불검출","적합"
"100","청주","도치기현","2014-09-09","518.4","불검출","불검출","적합"
"101","청주","도치기현","2014-09-22","3,402","불검출","불검출","적합"
"102","복합조미식품","오카야마현","2014-08-20","32.64","불검출","불검출","적합"
"103","초콜릿가공품","시즈오카현","2014-09-11","211.2","불검출","불검출","적합"
"104","초콜릿가공품","오사카부","2014-09-23","2,772","불검출","불검출","적합"
"105","복합조미식품","이바라키현","2014-09-05","33.6","불검출","불검출","적합"
"106","복합조미식품","이바라키현","2014-08-29","19.8","불검출","불검출","적합"
"107","소스류","에히메현","2014-09-25","1,920","불검출","불검출","적합"
"108","소스류","에히메현","2014-09-24","1,640","불검출","불검출","적합"
"109","드레싱","지바현","2014-08-22","950.4","불검출","불검출","적합"
"110","곡류가공품","에히메현","2014-09-16","2,000","불검출","불검출","적합"
"111","곡류가공품","에히메현","2014-09-24","1,400","불검출","불검출","적합"
"112","전분가공품","에히메현","2014-09-26","8,400","불검출","불검출","적합"
"113","복합조미식품","미에현","2014-09-08","52.5","불검출","불검출","적합"
"114","청주","효고현","2014-07-25","345.6","불검출","불검출","적합"
"115","청주","효고현","2014-06-09","64.8","불검출","불검출","적합"
"116","청주","효고현","2014-09-11","2,160","불검출","불검출","적합"
"117","청주","효고현","2014-09-09","2,700","불검출","불검출","적합"
"118","청주","효고현","2014-09-11","6,600","불검출","불검출","적합"
"119","유탕면류","이바라키현","2014-09-17","831.6","불검출","불검출","적합"
"120","유탕면류","이바라키현","2014-09-17","811.8","불검출","불검출","적합"
"121","유탕면류","이바라키현","2014-09-17","298.08","불검출","불검출","적합"
"122","혼합제제","가나가와현","2014-09-23","65","불검출","불검출","적합"
"123","혼합제제","가나가와현","2014-09-24","75","불검출","불검출","적합"
"124","혼합제제","가나가와현","2014-09-24","20","불검출","불검출","적합"
"125","혼합제제","가나가와현","2014-09-23","35","불검출","불검출","적합"
"126","혼합제제","가나가와현","2014-09-30","145","불검출","불검출","적합"
"127","혼합제제","가나가와현","2014-09-23","160","불검출","불검출","적합"
"128","혼합제제","가나가와현","2014-09-22","35","불검출","불검출","적합"
"129","혼합제제","가나가와현","2014-09-22","360","불검출","불검출","적합"
"130","혼합제제","가나가와현","2014-09-23","360","불검출","불검출","적합"
"131","혼합제제","가나가와현","2014-09-24","40","불검출","불검출","적합"
"132","카레","니가타현","2014-08-18","1,440","불검출","불검출","적합"
"133","카레","니가타현","2014-08-29","2,160","불검출","불검출","적합"
"134","카레","니가타현","2014-08-18","1,152","불검출","불검출","적합"
"135","카레","니가타현","2014-08-08","1,200","불검출","불검출","적합"
"136","카레","니가타현","2014-08-08","1,200","불검출","불검출","적합"
"137","카레","니가타현","2014-06-03","600","불검출","불검출","적합"
"138","복합조미식품","도치기현","2014-09-05","480","불검출","불검출","적합"
"139","혼합제제","효고현","2014-08-05","300","불검출","불검출","적합"
