"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","1,247,660","-","-","-"
"1","냉동상어(지느러미,자숙) 중국(홍콩)","","2014-10-21","200","불검출","불검출","적합"
"2","냉동꽁치","대만","2014-10-21","378,138","불검출","불검출","적합"
"3","냉동꽁치","대만","2014-10-21","681,472","불검출","불검출","적합"
"4","냉동가자미(각시가자미) 러시아","","2014-10-21","24,000","불검출","불검출","적합"
"5","냉동꽁치","대만","2014-10-21","163,850","불검출","불검출","적합"
