"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","혼합제제","효고현","2014-09-19","34","불검출","불검출","적합"
"19","혼합제제","효고현","2014-10-02","68","불검출","불검출","적합"
"20","혼합제제","효고현","2014-10-02","17","불검출","불검출","적합"
"21","혼합제제","효고현","2014-10-02","17","불검출","불검출","적합"
"22","수산물가공품","대한민국","2013-11-24","6,418.3","불검출","불검출","적합"
"23","볶은커피","지바현","2014-08-08","6","불검출","불검출","적합"
"24","볶은커피","지바현","2014-09-04","24","불검출","불검출","적합"
"25","볶은커피","지바현","2014-08-25","16.8","불검출","불검출","적합"
"26","볶은커피","지바현","2014-08-21","16.8","불검출","불검출","적합"
"27","볶은커피","지바현","2014-08-07","16.8","불검출","불검출","적합"
"28","볶은커피","지바현","2014-08-21","12","불검출","불검출","적합"
"29","볶은커피","아이치현","2014-09-10","10","불검출","불검출","적합"
"30","볶은커피","아이치현","2014-07-28","17.28","불검출","불검출","적합"
"31","볶은커피","아이치현","2014-09-06","14.4","불검출","불검출","적합"
"32","볶은커피","아이치현","2014-09-02","9.6","불검출","불검출","적합"
"33","탄산칼슘","오카야마현","2014-09-26","16,500","불검출","불검출","적합"
"34","조미건어포류","훗카이도","2014-09-02","6.9","불검출","불검출","적합"
"35","탄산칼슘","오카야마현","2014-09-25","18,000","불검출","불검출","적합"
"36","떡류","돗토리현","2014-09-05","216","불검출","불검출","적합"
"37","청주","효고현","2014-08-08","216","불검출","불검출","적합"
"38","유탕면류","기후현","2014-07-15","18","불검출","불검출","적합"
"39","유탕면류","기후현","2014-07-15","18","불검출","불검출","적합"
"40","유탕면류","기후현","2014-07-15","16.2","불검출","불검출","적합"
"41","청주","구마모토현","2014-09-24","1,313.28","불검출","불검출","적합"
"42","스피룰리나청색소","중국","2014-02-15","60","불검출","불검출","적합"
"43","맥주","나가노현","2014-09-11","336","불검출","불검출","적합"
"44","천연향신료","오사카부","2014-09-29","240","불검출","불검출","적합"
"45","맥주","나가노현","2014-09-07","302.4","불검출","불검출","적합"
"46","과자(크래커)","이바라키현","2014-08-21","788","불검출","불검출","적합"
"47","풀루란","오카야마현","2014-07-01","600","불검출","불검출","적합"
"48","과자(크래커)","이바라키현","2014-08-23","763","불검출","불검출","적합"
"49","과자(크래커)","이바라키현","2014-08-22","320","불검출","불검출","적합"
"50","맥주","나가노현","2014-08-27","210","불검출","불검출","적합"
"51","과자(크래커)","이바라키현","2014-08-23","579","불검출","불검출","적합"
"52","과자(크래커)","이바라키현","2014-08-11","320","불검출","불검출","적합"
"53","준초콜릿","가나가와현","2014-06-30","114","불검출","불검출","적합"
"54","혼합제제","오사카부","2014-09-25","30","불검출","불검출","적합"
"55","혼합제제","오사카부","2014-09-24","30","불검출","불검출","적합"
"56","기타가공품","지바현","2014-09-11","41.8","불검출","불검출","적합"
"57","기타가공품","지바현","2015-09-05","60","불검출","불검출","적합"
"58","청주","효고현","2014-09-09","1,728","불검출","불검출","적합"
