"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"57","가공두부","후쿠오카현","2014-08-27","12,060","불검출","불검출","적합"
"58","청주","효고현","2014-09-26","86.4","불검출","불검출","적합"
"59","혼합제제","나가노현","2014-09-25","1,600","불검출","불검출","적합"
"60","채종유(유채유또
는카놀라유)","후쿠오카현","2014-10-07","21,780","불검출","불검출","적합"
"61","캔디류(사탕)","아이치현","2014-10-07","1,152","불검출","불검출","적합"
"62","캔디류(사탕)","아이치현","2014-10-08","300","불검출","불검출","적합"
"63","기타가공품","이바라키현","2014-09-18","18,000","불검출","불검출","적합"
"64","볶은커피","효고현","2014-10-03","2,010","불검출","불검출","적합"
"65","치자적색소","효고현","2014-09-16","100","불검출","불검출","적합"
"66","청주","효고현","2014-09-10","390","불검출","불검출","적합"
"67","청주","효고현","2014-09-08","720","불검출","불검출","적합"
"68","청주","효고현","2014-09-01","840","불검출","불검출","적합"
"69","청주","효고현","2014-09-08","2,520","불검출","불검출","적합"
"70","청주","효고현","2014-09-12","2,160","불검출","불검출","적합"
"71","청주","효고현","2014-09-12","1,440","불검출","불검출","적합"
"72","청주","효고현","2014-09-02","720","불검출","불검출","적합"
"73","청주","효고현","2014-09-09","360","불검출","불검출","적합"
"74","청주","효고현","2014-09-08","1,440","불검출","불검출","적합"
"75","청주","효고현","2014-05-15","540","불검출","불검출","적합"
"76","캔디류(사탕)","아이치현","2014-10-06","720","불검출","불검출","적합"
"77","혼합제제","오사카부","2014-10-02","16,104","불검출","불검출","적합"
"78","캔디류(사탕)","아이치현","2014-10-08","720","불검출","불검출","적합"
"79","캔디류(사탕)","아이치현","2014-10-07","210","불검출","불검출","적합"
"80","캔디류(사탕)","아이치현","2014-10-06","396","불검출","불검출","적합"
"81","혼합제제","효고현","2014-09-26","150","불검출","불검출","적합"
"82","혼합제제","효고현","2014-09-26","2,002","불검출","불검출","적합"
"83","혼합제제","효고현","2014-09-24","300","불검출","불검출","적합"
"84","당류가공품","교토부","2014-07-09","57.6","불검출","불검출","적합"
"85","당류가공품","교토부","2014-07-09","119.8","불검출","불검출","적합"
"86","당류가공품","교토부","2014-07-07","100","불검출","불검출","적합"
