"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","7건","-","-","1,443,702","-","-","-"
"1","냉동명태","러시아","2014-10-24","1,315,779","불검출","불검출","적합"
"2","냉동대구","러시아","2014-10-24","86,660","불검출","불검출","적합"
"3","냉동가자미(검정가자미) 러시아","","2014-10-24","11,640","불검출","불검출","적합"
"4","냉동가자미(마설가자미) 러시아","","2014-10-24","4,673","불검출","불검출","적합"
"5","냉동가자미(첨치가자미) 러시아","","2014-10-24","4,920","불검출","불검출","적합"
"6","냉동명태(F)","러시아","2014-10-24","18,000","불검출","불검출","적합"
"7","냉동대구(F)","러시아","2014-10-24","2,030","불검출","불검출","적합"
