"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"47","소스","후쿠오카현","2018-03-20","6,300","불검출","불검출","적합"
"48","혼합제제","사이타마현","2018-03-22","252","불검출","불검출","적합"
"49","혼합제제","사이타마현","2018-03-22","414","불검출","불검출","적합"
"50","혼합제제","도쿄도","2018-03-20","120","불검출","불검출","적합"
"51","유탕면","후쿠오카현","2018-03-03","106","불검출","불검출","적합"
"52","조미건어포","오사카부","2018-03-10","40","불검출","불검출","적합"
"53","과자","이바라키현","2018-02-13","144","불검출","불검출","적합"
"54","청주","고치현","2018-03-02","432","불검출","불검출","적합"
"55","청주","나라현","2017-11-20","43","불검출","불검출","적합"
"56","청주","나라현","2018-03-05","864","불검출","불검출","적합"
"57","소주","미야자키현","2018-02-20","432","불검출","불검출","적합"
"58","소주","미야자키현","2018-01-29","86","불검출","불검출","적합"
"59","기타 주류","야마구치현","2018-03-09","22,680","불검출","불검출","적합"
"60","빵류","나가노현","2018-03-20","68","불검출","불검출","적합"
"61","빵류","나가노현","2018-03-20","54","불검출","불검출","적합"
"62","빵류","나가노현","2018-03-20","66","불검출","불검출","적합"
"63","빵류","나가노현","2018-03-20","168","불검출","불검출","적합"
"64","과자","나가노현","2018-03-20","120","불검출","불검출","적합"
"65","캔디류","아이치현","2018-03-14","531","불검출","불검출","적합"
"66","캔디류","아이치현","2018-03-13","1,038","불검출","불검출","적합"
"67","혼합제제","와카야마현","2018-03-14","30","불검출","불검출","적합"
"68","혼합제제","와카야마현","2018-03-13","30","불검출","불검출","적합"
"69","혼합제제","와카야마현","2018-03-12","45","불검출","불검출","적합"
"70","셀룰라아제","아이치현","2017-07-20","500","불검출","불검출","적합"
"71","기타가공품","후쿠오카현","2018-03-01","6","불검출","불검출","적합"
"72","청주","이시카와현","2018-03-05","36","불검출","불검출","적합"
"73","소스","도치기현","2018-01-22","120","불검출","불검출","적합"
"74","숙면","구마모토현","2018-03-10","150","불검출","불검출","적합"
"75","건면","훗카이도","2018-03-18","3,600","불검출","불검출","적합"
"76","복합조미식품","이바라키현","2018-03-08","29","불검출","불검출","적합"
"77","복합조미식품","미에현","2018-03-13","28","불검출","불검출","적합"
"78","고형차","교토부","2018-03-22","200","불검출","불검출","적합"
"79","혼합장","훗카이도","2018-03-11","200","불검출","불검출","적합"
