"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"81","혼합제제","오카야마현","2017-02-02","60","불검출","불검출","적합"
"82","혼합제제","시즈오카현","2017-01-17","420","불검출","불검출","적합"
"83","치자청색소","오사카부","2017-01-10","200","불검출","불검출","적합"
"84","혼합제제","사이타마현","2017-01-26","108","불검출","불검출","적합"
"85","혼합제제","사이타마현","2017-01-30","54","불검출","불검출","적합"
"86","혼합제제","사이타마현","2017-01-18","64","불검출","불검출","적합"
"87","소스류","교토부","2017-01-17","4,370","불검출","불검출","적합"
"88","복합조미식품","교토부","2017-01-19","960","불검출","불검출","적합"
"89","혼합제제","사이타마현","2017-01-26","54","불검출","불검출","적합"
"90","혼합제제","사이타마현","2017-01-30","90","불검출","불검출","적합"
"91","혼합제제","사이타마현","2017-01-26","63","불검출","불검출","적합"
"92","혼합제제","사이타마현","2016-12-27","64","불검출","불검출","적합"
"93","혼합제제","오사카부","2016-11-18","1,320","불검출","불검출","적합"
"94","혼합제제","사이타마현","2017-01-23","64","불검출","불검출","적합"
"95","혼합제제","사이타마현","2017-01-27","40","불검출","불검출","적합"
"96","혼합제제","사이타마현","2017-01-18","128","불검출","불검출","적합"
"97","혼합제제","사이타마현","2017-01-30","72","불검출","불검출","적합"
"98","혼합제제","사이타마현","2017-01-27","72","불검출","불검출","적합"
"99","혼합제제","사이타마현","2017-01-26","80","불검출","불검출","적합"
"100","소스류","교토부","2017-01-20","120","불검출","불검출","적합"
"101","혼합제제","사이타마현","2017-01-27","64","불검출","불검출","적합"
"102","혼합제제","사이타마현","2017-01-26","54","불검출","불검출","적합"
"103","혼합제제","사이타마현","2017-01-27","45","불검출","불검출","적합"
"104","액상차","효고현","2017-01-16","14,238","불검출","불검출","적합"
"105","액상차","와카야마현","2017-01-21","4,800","불검출","불검출","적합"
"106","맥주","후쿠오카현","2017-01-11","349,200","불검출","불검출","적합"
"107","맥주","ETC","2016-12-20","459,427","불검출","불검출","적합"
"108","혼합제제","효고현","2017-02-03","34","불검출","불검출","적합"
"109","맥주","후쿠오카현","2017-01-05","52,380","불검출","불검출","적합"
"110","소스류","교토부","2017-01-19","254","불검출","불검출","적합"
