"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"16","냉장병어","효고현","2017-02-17","90","불검출","불검출","적합"
"17","냉장갈치","에히메현","2017-02-17","448","불검출","불검출","적합"
"18","냉장가오리","에히메현","2017-02-17","290","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-02-17","948","불검출","불검출","적합"
"20","냉장명태","홋카이도","2017-02-17","1,833","불검출","불검출","적합"
"21","냉장명태","홋카이도","2017-02-17","960","불검출","불검출","적합"
"22","냉장명태","홋카이도","2017-02-17","80","불검출","불검출","적합"
"23","냉장명태","홋카이도","2017-02-17","1,846","불검출","불검출","적합"
"24","냉장홍어","홋카이도","2017-02-17","167","불검출","불검출","적합"
"25","냉장갈치","야마구치현","2017-02-17","1,160","불검출","불검출","적합"
"26","활꼬막","후쿠오카현","2017-02-17","580","불검출","불검출","적합"
"27","활꼬막(새꼬막)","후쿠오카현","2017-02-17","3,300","불검출","불검출","적합"
"28","활꼬막(새꼬막)","후쿠오카현","2017-02-17","4,220","불검출","불검출","적합"
"29","활가리비","홋카이도","2017-02-17","13,804","불검출","불검출","적합"
"30","활대합(북방대합)","홋카이도","2017-02-17","2,465","불검출","불검출","적합"
"31","활꼬막(새꼬막)","후쿠오카현","2017-02-17","4,840","불검출","불검출","적합"
"32","냉동갈치","가나가와현","2017-02-17","3,200","불검출","불검출","적합"
"33","냉동상어
(청상아리,F)","인도양","2017-02-17","2,328","불검출","불검출","적합"
"34","냉동상어(
청상아리,F)","태평양","2017-02-17","194","불검출","불검출","적합"
"35","냉동새치
(돛새치)","태평양","2017-02-17","2,404","불검출","불검출","적합"
