"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","206","1,244,364","0","0","138","1,224,138","2","260","66","19,966"
"2.20","110","1,094,335","0","0","78","1,088,532","1","90","31","5,713"
"2.21","96","150,029","0","0","60","135,606","1","170","35","14,253"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
