"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","과자(스낵과자)","고치현","2016-12-05","180","불검출","불검출","적합"
"48","과자(스낵과자)","고치현","2016-12-12","125","불검출","불검출","적합"
"49","소주","미야자키현","2016-12-14","43","불검출","불검출","적합"
"50","기타가공품","아키타현","2016-10-28","200","불검출","불검출","적합"
"51","볶은커피","군마현","2016-12-10","47","불검출","불검출","적합"
"52","혼합제제","오사카부","2017-02-02","30","불검출","불검출","적합"
"53","혼합제제","오사카부","2017-02-02","30","불검출","불검출","적합"
"54","볶은커피","사이타마현","2017-01-11","3,000","불검출","불검출","적합"
"55","볶은커피","효고현","2017-01-10","43","불검출","불검출","적합"
"56","볶은커피","시즈오카현","2016-12-21","162","불검출","불검출","적합"
"57","볶은커피","시즈오카현","2016-12-12","31","불검출","불검출","적합"
"58","볶은커피","시즈오카현","2016-12-14","31","불검출","불검출","적합"
"59","볶은커피","시즈오카현","2016-12-07","29","불검출","불검출","적합"
"60","볶은커피","시즈오카현","2016-12-06","38","불검출","불검출","적합"
"61","볶은커피","시즈오카현","2016-12-08","540","불검출","불검출","적합"
"62","혼합제제","오카야마현","2017-01-31","75","불검출","불검출","적합"
"63","고형차","시즈오카현","2017-01-20","2,500","불검출","불검출","적합"
"64","가공두부","나가노현","2017-01-20","4,214","불검출","불검출","적합"
"65","가공두부","나가노현","2016-01-25","9,646","불검출","불검출","적합"
"66","건어포류","가고시마현","2017-01-13","180","불검출","불검출","적합"
"67","청주","효고현","2017-01-12","1,200","불검출","불검출","적합"
"68","건어포류","가고시마현","2017-01-13","882","불검출","불검출","적합"
"69","향미유","오사카부","2016-09-06","5","불검출","불검출","적합"
"70","향미유","오사카부","2016-11-28","5","불검출","불검출","적합"
"71","과자(스낵과자)","니가타현","2017-01-18","1,326","불검출","불검출","적합"
"72","어묵","미야자키현","2017-01-31","385","불검출","불검출","적합"
"73","액상차","효고현","2017-01-16","20,790","불검출","불검출","적합"
"74","소스류","오사카부","2017-01-25","600","불검출","불검출","적합"
"75","양조간장","오사카부","2017-01-24","324","불검출","불검출","적합"
"76","빵류(그외 빵류)","나가노현","2017-01-23","774","불검출","불검출","적합"
"77","캔디류(사탕)","아이치현","2017-01-24","360","불검출","불검출","적합"
"78","청주","후쿠오카현","2017-01-26","130","불검출","불검출","적합"
"79","캔디류(사탕)","야마구치현","2016-12-02","384","불검출","불검출","적합"
"80","청주","이와테현","2016-12-02","86","불검출","불검출","적합"
"81","청주","이와테현","2017-01-13","108","불검출","불검출","적합"
