"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","145","","957,139","","",""
"1","코엔자임Q10(원료성)","가나가와현","2017-01-13","40","불검출","불검출","적합"
"2","혼합제제","사이타마현","2017-02-02","180","불검출","불검출","적합"
"3","혼합제제","사이타마현","2017-02-03","36","불검출","불검출","적합"
"4","기타천연착향료","사이타마현","2017-02-02","17","불검출","불검출","적합"
"5","소스류","시즈오카현","2017-01-19","28","불검출","불검출","적합"
"6","소스류","시즈오카현","2017-01-19","21","불검출","불검출","적합"
"7","맥주","오사카부","2016-12-19","38,062","불검출","불검출","적합"
"8","맥주","후쿠오카현","2017-01-06","122,220","불검출","불검출","적합"
"9","맥주","후쿠오카현","2016-12-29","16,800","불검출","불검출","적합"
"10","맥주","후쿠오카현","2017-01-05","296,820","불검출","불검출","적합"
"11","청주","니가타현","2017-01-10","4,116","불검출","불검출","적합"
"12","청주","니가타현","2017-01-11","432","불검출","불검출","적합"
