"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장갈치","후쿠오카현","2016-11-17","650","불검출","불검출","적합"
"18","냉장명태","홋카이도","2016-11-17","3,004","불검출","불검출","적합"
"19","냉장명태","홋카이도","2016-11-17","3,336","불검출","불검출","적합"
"20","냉장명태","홋카이도","2016-11-17","3,026","불검출","불검출","적합"
"21","냉장명태","홋카이도","2016-11-17","2,700","불검출","불검출","적합"
"22","냉장홍어","홋카이도","2016-11-17","2,821","불검출","불검출","적합"
"23","냉장갈치","효고현","2016-11-17","2,696","불검출","불검출","적합"
"24","냉장돔(참돔)","야마구치현","2016-11-17","110","불검출","불검출","적합"
"25","냉장돔(황돔)","야마구치현","2016-11-17","125","불검출","불검출","적합"
"26","냉장민어(수조기)","야마구치현","2016-11-17","70","불검출","불검출","적합"
"27","냉장가오리","야마구치현","2016-11-17","358","불검출","불검출","적합"
"28","냉장명태","홋카이도","2016-11-17","4,723","불검출","불검출","적합"
"29","냉장명태","홋카이도","2016-11-17","4,250","불검출","불검출","적합"
"30","냉장홍어","홋카이도","2016-11-17","4,613","불검출","불검출","적합"
"31","냉장갈치","야마구치현","2016-11-17","155","불검출","불검출","적합"
"32","냉장홍어","야마구치현","2016-11-17","210","불검출","불검출","적합"
"33","냉장명태","홋카이도","2016-11-17","4,250","불검출","불검출","적합"
"34","활우렁쉥이","홋카이도","2016-11-17","9,050","불검출","불검출","적합"
"35","활가리비","홋카이도","2016-11-17","13,915","불검출","불검출","적합"
"36","활우렁쉥이","홋카이도","2016-11-17","9,065","불검출","불검출","적합"
