"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-04-17","2,600","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2018-04-17","2,822","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2018-04-17","7,920","불검출","불검출","적합"
"4","활돔(강담돔)","가고시마현","2018-04-17","1,495","불검출","불검출","적합"
"5","냉장준치","구마모토현","2018-04-17","392","불검출","불검출","적합"
"6","냉장갈치","오이타현","2018-04-17","423","불검출","불검출","적합"
"7","냉장명태","홋카이도","2018-04-17","1,339","불검출","불검출","적합"
"8","냉장고등어","후쿠오카현","2018-04-17","7,072","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2018-04-17","2,431","불검출","불검출","적합"
"10","활돔(참돔)","에히메현","2018-04-17","2,965","불검출","불검출","적합"
"11","냉장명태","홋카이도","2018-04-17","2,600","불검출","불검출","적합"
"12","냉장명태","홋카이도","2018-04-17","2,600","불검출","불검출","적합"
"13","냉장명태","홋카이도","2018-04-17","1,488","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-04-17","1,406","불검출","불검출","적합"
"15","활돔(참돔)","에히메현","2018-04-17","2,351","불검출","불검출","적합"
"16","활장어(먹장어)","야마구치현","2018-04-17","673","불검출","불검출","적합"
"17","활가리비","홋카이도","2018-04-17","12,930","불검출","불검출","적합"
"18","활가리비","홋카이도","2018-04-17","14,250","불검출","불검출","적합"
"19","활돔(돌돔)","가나가와현","2018-04-17","1,278","불검출","불검출","적합"
"20","활전갱이(흑점줄전갱이)","에히메현","2018-04-17","1,929","불검출","불검출","적합"
