"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장고등어","후쿠오카현","2018-04-13","5,600","불검출","불검출","적합"
"2","활가리비","홋카이도","2018-04-13","6,112","불검출","불검출","적합"
"3","냉장고등어","후쿠오카현","2018-04-13","4,000","불검출","불검출","적합"
"4","활돔(참돔)","고치현","2018-04-13","10,741","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2018-04-13","11,798","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2018-04-13","9,877","불검출","불검출","적합"
"7","냉장명태","홋카이도","2018-04-13","2,616","불검출","불검출","적합"
"8","활가리비","홋카이도","2018-04-13","6,973","불검출","불검출","적합"
"9","활가리비","홋카이도","2018-04-13","6,975","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2018-04-13","1,687","불검출","불검출","적합"
"11","활가리비","홋카이도","2018-04-13","6,948","불검출","불검출","적합"
"12","냉장병어","효고현","2018-04-13","240","불검출","불검출","적합"
"13","냉장대구","홋카이도","2018-04-13","1,500","불검출","불검출","적합"
"14","냉장대구","홋카이도","2018-04-13","2,392","불검출","불검출","적합"
"15","활돔(참돔)","고치현","2018-04-13","10,877","불검출","불검출","적합"
"16","활돔(참돔)","에히메현","2018-04-13","4,711","불검출","불검출","적합"
"17","냉장명태","홋카이도","2018-04-13","1,200","불검출","불검출","적합"
"18","냉장명태","홋카이도","2018-04-13","2,808","불검출","불검출","적합"
"19","활가리비","홋카이도","2018-04-13","3,532","불검출","불검출","적합"
"20","활돔(참돔)","에히메현","2018-04-13","2,429","불검출","불검출","적합"
