"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(황돔)","야마구치현","2017-11-03","275","불검출","불검출","적합"
"2","활꼬막","후쿠오카현","2017-11-03","860","불검출","불검출","적합"
"3","냉장갈치","후쿠오카현","2017-11-03","750","불검출","불검출","적합"
"4","활장어(먹장어)","후쿠오카현","2017-11-03","1,169","불검출","불검출","적합"
"5","냉동다랑어(남방참다랑어)","인도양","2017-11-03","2,906","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,목살)","태평양","2017-11-03","383","불검출","불검출","적합"
"7","냉동상어(청상아리,F)","인도양","2017-11-03","3,109","불검출","불검출","적합"
"8","냉동새치(황새치)","대서양","2017-11-03","24,980","불검출","불검출","적합"
"9","냉장갈치","효고현","2017-11-03","640","불검출","불검출","적합"
"10","냉장돔(황돔)","후쿠오카현","2017-11-03","95","불검출","불검출","적합"
"11","냉동가리비(외투막)","홋카이도","2017-11-03","40,500","불검출","불검출","적합"
"12","냉장홍어","야마구치현","2017-11-03","324","불검출","불검출","적합"
"13","냉동다랑어(눈다랑어,F,횟감)","태평양","2017-11-03","477","불검출","불검출","적합"
"14","냉장갈치","후쿠오카현","2017-11-03","680","불검출","불검출","적합"
"15","활우렁쉥이","홋카이도","2017-11-03","7,924","불검출","불검출","적합"
"16","활돔(강담돔)","나가사키현","2017-11-03","1,199","불검출","불검출","적합"
"17","활가리비","홋카이도","2017-11-03","3,960","불검출","불검출","적합"
"18","냉장돔(황돔)","후쿠오카현","2017-11-03","260","불검출","불검출","적합"
"19","냉동상어(진환도상어,F)","태평양","2017-11-03","582","불검출","불검출","적합"
"20","냉장갈치","오이타현","2017-11-03","195","불검출","불검출","적합"
