"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","144","567,148","0","0","127","539,685","0","0","17","27,463"
"8.1","105","303,607","0","0","91","281,651","0","0","14","21,956"
"8.2","39","263,541","0","0","36","258,034","0","0","3","5,507"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
