"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","혼합제제","효고현","2016-07-08","17","불검출","불검출","적합"
"48","소주","후쿠오카현","2016-07-05","86","불검출","불검출","적합"
"49","소스류","도치기현","2016-06-13","12,344","불검출","불검출","적합"
"50","초콜릿가공품","이바라키현","2016-04-01","162","불검출","불검출","적합"
"51","소스류","미에현","2016-06-16","440","불검출","불검출","적합"
"52","청주","나라현","2016-07-06","104","불검출","불검출","적합"
"53","소스류","히로시마현","2016-07-12","810","불검출","불검출","적합"
"54","캔디류(사탕)","가나가와현","2016-06-24","302","불검출","불검출","적합"
"55","건어포류","에히메현","2016-08-23","318","불검출","불검출","적합"
"56","카레","니가타현","2016-06-06","500","불검출","불검출","적합"
"57","청주","고치현","2016-07-01","130","불검출","불검출","적합"
"58","식용유지가공품","오사카부","2016-06-06","1,008","불검출","불검출","적합"
"59","즉석조리식품","가나가와현","2016-06-02","2,865","불검출","불검출","적합"
"60","즉석조리식품","가나가와현","2016-06-27","1,304","불검출","불검출","적합"
"61","캔디류(사탕)","오사카부","2016-06-08","205","불검출","불검출","적합"
"62","자당지방산에스테르","미에현","2016-03-19","2,880","불검출","불검출","적합"
"63","과실주","가나가와현","2016-04-29","1,224","불검출","불검출","적합"
"64","혼합제제","효고현","2016-07-08","17","불검출","불검출","적합"
"65","카레","나가노현","2016-06-09","1,500","불검출","불검출","적합"
"66","과자(쿠키)","이바라키현","2016-06-03","151","불검출","불검출","적합"
"67","청주","효고현","2016-05-12","72","불검출","불검출","적합"
"68","액상커피","시가현","2016-06-25","13,500","불검출","불검출","적합"
"69","소주","가고시마현","2016-07-04","540","불검출","불검출","적합"
"70","소스류","미에현","2016-04-25","300","불검출","불검출","적합"
"71","면류첨가알칼리제","오사카부","2016-06-17","160","불검출","불검출","적합"
"72","과자(스낵과자)","아이치현","2016-06-29","480","불검출","불검출","적합"
"73","과자(쿠키)","도쿠시마현","2016-06-27","330","불검출","불검출","적합"
"74","양조간장","아이치현","2016-06-20","1,080","불검출","불검출","적합"
"75","카레","니가타현","2016-06-04","800","불검출","불검출","적합"
"76","뮤코다당.단백 제품","시즈오카현","2016-06-30","14","불검출","불검출","적합"
"77","양조간장","효고현","2016-07-12","1,170","불검출","불검출","적합"
"78","즉석조리식품","가나가와현","2016-06-07","1,575","불검출","불검출","적합"
"79","혼합제제","사이타마현","2016-07-07","80","불검출","불검출","적합"
"80","당류가공품","교토부","2016-07-05","101","불검출","불검출","적합"
