"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"합계","","-","-","131,621.9","-","-","-"
"1","냉동대구","러시아","2016-05-20","23,994","불검출","불검출","적합"
"2","냉동고등어","중국","2016-05-20","71,820","불검출","불검출","적합"
"3","냉동가자미
(
각시가자미
)","미국","2016-05-20","22,205","불검출","불검출","적합"
"4","냉동상어 귀상어
(
)","베트남","2016-05-20","11,752.9","불검출","불검출","적합"
"5","냉동대구","러시아","2016-05-20","1,050","불검출","불검출","적합"
"6","활장어 뱀장어
(
)","캐나다","2016-05-20","800","불검출","불검출","적합"
