"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","97,681","-","-","-"
"1","냉동남방참다랑어(목살)","호주","2016-05-19","2,726","불검출","불검출","적합"
"2","냉동명태","러시아","2016-05-19","48,000","불검출","불검출","적합"
"3","냉동가자미(각시가자미)","러시아","2016-05-19","23,000","불검출","불검출","적합"
"4","냉동가자미(각시가자미)","러시아","2016-05-19","22,650","불검출","불검출","적합"
"5","냉동곤이(명태)","러시아","2016-05-19","1,305","불검출","불검출","적합"
