"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","286","1,499,305","1","1,450","222","1,396,455","0","0","63","101,400"
"9.11","98","188,849","1","1,450","86","157,119","0","0","11","30,280"
"9.12","108","788,197","0","0","82","775,781","0","0","26","12,416"
"9.13","80","522,259","0","0","54","463,555","0","0","26","58,704"
"","","","","","","","","","",""
"","","","","","","","","","",""
