"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-09-15","1,300","불검출","불검출","적합"
"2","활장어(먹장어)","후쿠오카현","2017-09-15","3,752","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-09-15","1,300","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2017-09-15","8,920","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-09-15","1,300","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2017-09-15","8,158","불검출","불검출","적합"
"7","활돔(참돔)","나가사키현","2017-09-15","4,023","불검출","불검출","적합"
"8","냉장갈치","오이타현","2017-09-15","155","불검출","불검출","적합"
"9","냉장돔(참돔)","야마구치현","2017-09-15","895","불검출","불검출","적합"
"10","냉동상어(청상아리)","대서양","2017-09-15","661","불검출","불검출","적합"
"11","활가리비","홋카이도","2017-09-15","6,938","불검출","불검출","적합"
"12","냉장돔(황돔)","야마구치현","2017-09-15","1,065","불검출","불검출","적합"
"13","활돔(참돔)","나가사키현","2017-09-15","8,831","불검출","불검출","적합"
"14","냉동새치(돛새치)","태평양","2017-09-15","8,188","불검출","불검출","적합"
"15","냉장민어(수조기)","야마구치현","2017-09-15","72","불검출","불검출","적합"
"16","냉장돔(참돔)","야마구치현","2017-09-15","695","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-09-15","8,545","불검출","불검출","적합"
"18","활우렁쉥이","홋카이도","2017-09-15","9,540","불검출","불검출","적합"
"19","냉장돔(황돔)","나가사키현","2017-09-15","72","불검출","불검출","적합"
"20","냉장명태","홋카이도","2017-09-15","4,550","불검출","불검출","적합"
