"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","18건","-","-","47,768","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-2-13","1,026","불검출","불검출","적합"
"2","활백합
(Mercenaria mercenaria)","도쿄도","2015-2-13","4,000","불검출","불검출","적합"
"3","활백합
(Mercenaria mercenaria)","도쿄도","2015-2-13","150","불검출","불검출","적합"
"4","냉동게(참게)","후쿠오카현","2015-2-13","969","불검출","불검출","적합"
"5","활장어(먹장어)","나가사키현","2015-2-13","1,119","불검출","불검출","적합"
"6","냉동홍어","에히메현","2015-2-13","339","불검출","불검출","적합"
"7","냉동가오리","에히메현","2015-2-13","716","불검출","불검출","적합"
"8","냉장민어(수조기)","야마구치현","2015-2-13","30","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-2-13","13,634","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2015-2-13","2,448","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2015-2-13","1,920","불검출","불검출","적합"
"12","활꼬막","후쿠오카현","2015-2-13","220","불검출","불검출","적합"
"13","활꼬막(새꼬막)","후쿠오카현","2015-2-13","1,800","불검출","불검출","적합"
"14","활꼬막","후쿠오카현","2015-2-13","200","불검출","불검출","적합"
"15","활꼬막(새꼬막)","후쿠오카현","2015-2-13","1,780","불검출","불검출","적합"
"16","활가리비","홋카이도","2015-2-13","7,032","불검출","불검출","적합"
"17","활게(참게)","야마구치현","2015-2-13","185","불검출","불검출","적합"
"18","활꼬막(새꼬막)","후쿠오카현","2015-2-13","10,200","불검출","불검출","적합"
