"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","764,523","-","-","-"
"1","냉동명태","러시아","2015-2-12","699,471","불검출","불검출","적합"
"2","냉동가자미(각시가자미) 러시아","","2015-2-12","22,500","불검출","불검출","적합"
"3","냉동고등어","대만","2015-2-12","23,381","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2015-2-12","11,700","불검출","불검출","적합"
"5","냉동상어(청상아리)","대만","2015-2-12","7,471","불검출","불검출","적합"
