"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","82","724,013","1","38,533","60","671,898","0","0","21","13,582"
"2.16","82","724,013","1","38,533","60","671,898","0","0","21","13,582"
"2.17","","","","","","","","","",""
"2.18","","","","","","","","","",""
"2.19","","","","","","","","","",""
"2.20","","","","","","","","","",""
