"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"43","소스류","지바현","2015-01-20","1,100","불검출","불검출","적합"
"44","청주","나라현","2015-01-08","168","불검출","불검출","적합"
"45","청주","고치현","2015-01-08","54","불검출","불검출","적합"
"46","혼합제제","오사카부","2015-01-29","400","불검출","불검출","적합"
"47","청주","오이타현","2015-01-20","276","불검출","불검출","적합"
"48","혼합제제","오사카부","2015-01-28","60","불검출","불검출","적합"
"49","혼합제제","오사카부","2015-01-28","60","불검출","불검출","적합"
"50","카라멜색소","히로시마현","2015-01-22","4,608","불검출","불검출","적합"
"51","당류가공품","교토부","2014-12-25","84.5","불검출","불검출","적합"
"52","당류가공품","교토부","2014-12-25","97.2","불검출","불검출","적합"
"53","캔디류(젤리)","오사카부","2014-12-26","98.3","불검출","불검출","적합"
"54","혼합제제","가나가와현","2015-01-16","90","불검출","불검출","적합"
"55","혼합제제","가나가와현","2015-01-16","30","불검출","불검출","적합"
"56","당류가공품","교토부","2014-12-25","25.7","불검출","불검출","적합"
"57","당류가공품","교토부","2014-12-26","13.1","불검출","불검출","적합"
"58","밀가루","후쿠오카현","2014-11-14","2,400","불검출","불검출","적합"
"59","당류가공품","교토부","2014-12-25","13.5","불검출","불검출","적합"
"60","당류가공품","교토부","2014-12-26","64.8","불검출","불검출","적합"
"61","당류가공품","교토부","2014-12-25","64.8","불검출","불검출","적합"
"62","과자(스낵과자)","후쿠오카현","2015-01-30","1,140","불검출","불검출","적합"
"63","빵류(도넛)","후쿠오카현","2015-01-31","102","불검출","불검출","적합"
"64","과자(비스킷)","후쿠오카현","2015-02-02","192","불검출","불검출","적합"
"65","과자(스낵과자)","후쿠오카현","2015-02-02","132","불검출","불검출","적합"
"66","식초절임","아이치현","2015-01-23","4,500","불검출","불검출","적합"
"67","식초절임","아이치현","2015-01-23","2,700","불검출","불검출","적합"
"68","혼합제제","시즈오카현","2015-01-15","612","불검출","불검출","적합"
"69","소스류","시즈오카현","2014-11-28","2,000","불검출","불검출","적합"
"70","과자(스낵과자)","시가현","2015-01-21","90.4","불검출","불검출","적합"
"71","향미유","가고시마현","2014-10-24","99","불검출","불검출","적합"
"72","밀가루","후쿠오카현","2014-12-19","1,000","불검출","불검출","적합"
