"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","536","1,578,700","6","666","390","1,504,449","7","527","133","73,055"
"2.9","159","716,257","0","0","100","708,888","2","88","57","7,280"
"2.10","114","285,686","0","0","94","258,873","1","100","19","26,713"
"2.11","89","321,906","0","0","80","319,792","3","178","6","1,935"
"2.12","80","55,236","0","0","56","47,100","1","161","23","7,975"
"2.13","94","199,615","6","666","60","169,796","0","0","28","29,152"
