"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"16","소스","히로시마현","2019-07-06","2,850","불검출","불검출","적합"
"17","소스","가가와현","2019-05-02","180","불검출","불검출","적합"
"18","맥주","후쿠오카현","2019-06-27","47,520","불검출","불검출","적합"
"19","카레(커리)","니가타현","2019-05-31","396","불검출","불검출","적합"
"20","향신료조제품","나가노현","2019-06-13","129","불검출","불검출","적합"
"21","카레(커리)","니가타현","2019-06-07","3,300","불검출","불검출","적합"
"22","카레(커리)","니가타현","2019-06-18","700","불검출","불검출","적합"
"23","카레(커리)","니가타현","2019-06-17","500","불검출","불검출","적합"
"24","카레(커리)","니가타현","2019-05-30","2,244","불검출","불검출","적합"
"25","카레(커리)","나가노현","2019-06-07","7,000","불검출","불검출","적합"
"26","글루타미나아제","아이치현","2019-07-04","541","불검출","불검출","적합"
"27","액상차","후쿠이현","2019-06-13","3,684","불검출","불검출","적합"
"28","유탕면","도치기현","2019-06-19","1,607","불검출","불검출","적합"
"29","고추냉이/신선,냉
장","나가사키현","2019-07-26","28","불검출","불검출","적합"
"30","폴리아크릴산나트
륨","효고현","2019-02-20","1,800","불검출","불검출","적합"
"31","기타가공품","기후현","2019-06-04","10","불검출","불검출","적합"
"32","과·채가공품","히로시마현","2019-07-22","3,786","불검출","불검출","적합"
"33","과자","오사카부","2019-06-08","413","불검출","불검출","적합"
"34","커피/건조","엘살바도르","2018-06-12","1,242","불검출","불검출","적합"
"35","떡류","니가타현","2018-09-25","19","불검출","불검출","적합"
"36","당류가공품","오카야마현","2019-06-14","16,000","불검출","불검출","적합"
"37","혼합장","아이치현","2019-07-09","5,000","불검출","불검출","적합"
"38","혼합장","아이치현","2019-07-03","5,000","불검출","불검출","적합"
"39","혼합장","아이치현","2019-07-10","6,204","불검출","불검출","적합"
"40","추출가공식품","시즈오카현","2019-06-28","500","불검출","불검출","적합"
"41","혼합제제","효고현","2019-07-17","3,000","불검출","불검출","적합"
"42","초콜릿가공품","이바라키현","2019-07-19","2,376","불검출","불검출","적합"
"43","과자","이바라키현","2019-07-18","335","불검출","불검출","적합"
"44","혼합제제","히로시마현","2018-07-01","60","불검출","불검출","적합"
"45","혼합제제","히로시마현","2019-06-25","90","불검출","불검출","적합"
"46","혼합제제","사이타마현","2019-07-11","200","불검출","불검출","적합"
"47","과자","이바라키현","2019-07-17","300","불검출","불검출","적합"
"48","맥주","교토부","2019-07-11","13,798","불검출","불검출","적합"
"49","탄산음료","사가현","2019-05-02","720","불검출","불검출","적합"
