"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"16","기타가공품","아오모리현","2018-09-05","2,010","불검출","불검출","적합"
"17","기타가공품","오키나와현","2019-07-12","2,000","불검출","불검출","적합"
"18","혼합제제","효고현","2019-07-19","34","불검출","불검출","적합"
"19","혼합제제","효고현","2019-07-18","68","불검출","불검출","적합"
"20","혼합제제","효고현","2019-07-19","17","불검출","불검출","적합"
"21","혼합제제","효고현","2019-07-22","17","불검출","불검출","적합"
"22","혼합제제","오카야마현","2019-07-23","60","불검출","불검출","적합"
"23","혼합제제","오카야마현","2019-06-17","30","불검출","불검출","적합"
"24","혼합제제","오카야마현","2019-06-19","30","불검출","불검출","적합"
"25","가공두부","오사카부","2019-07-17","18,000","불검출","불검출","적합"
"26","기타천연착향료","효고현","2019-07-12","52","불검출","불검출","적합"
"27","혼합제제","군마현","2019-07-01","540","불검출","불검출","적합"
"28","혼합제제","효고현","2019-07-12","12","불검출","불검출","적합"
"29","혼합제제","사이타마현","2019-07-12","540","불검출","불검출","적합"
"30","혼합제제","효고현","2019-07-03","210","불검출","불검출","적합"
"31","혼합제제","히로시마현","2019-06-27","850","불검출","불검출","적합"
"32","혼합제제","히로시마현","2019-07-05","200","불검출","불검출","적합"
"33","기타천연착향료","시즈오카현","2019-06-20","1,190","불검출","불검출","적합"
"34","소스","에히메현","2019-07-12","2,160","불검출","불검출","적합"
"35","소스","지바현","2019-07-08","1,307","불검출","불검출","적합"
"36","곡류가공품","에히메현","2019-07-18","8,000","불검출","불검출","적합"
"37","곡류가공품","에히메현","2019-07-16","1,000","불검출","불검출","적합"
"38","전분가공품","에히메현","2019-07-16","20,000","불검출","불검출","적합"
"39","소스","지바현","2019-07-05","660","불검출","불검출","적합"
"40","곡류가공품","에히메현","2019-07-18","4,000","불검출","불검출","적합"
"41","소스","에히메현","2019-07-18","3,000","불검출","불검출","적합"
"42","소스","에히메현","2019-07-11","600","불검출","불검출","적합"
"43","소스","에히메현","2019-07-16","7,200","불검출","불검출","적합"
"44","소스","에히메현","2019-07-18","720","불검출","불검출","적합"
"45","합성향료","사이타마현","2019-07-12","108","불검출","불검출","적합"
"46","가공두부","나가노현","2019-07-18","9,478","불검출","불검출","적합"
"47","가공두부","나가노현","2019-07-09","4,200","불검출","불검출","적합"
"48","빙과","돗토리현","2019-05-08","378","불검출","불검출","적합"
"49","빙과","돗토리현","2019-06-19","378","불검출","불검출","적합"
"50","기타가공품","지바현","2019-07-03","1,008","불검출","불검출","적합"
