"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"51","비타민C","시즈오카현","2019-04-22","90","불검출","불검출","적합"
"52","혼합제제","히로시마현","2019-06-20","45","불검출","불검출","적합"
"53","혼합제제","히로시마현","2019-07-02","900","불검출","불검출","적합"
"54","기타가공품","훗카이도","2019-07-12","255","불검출","불검출","적합"
"55","향신료조제품","사이타마현","2019-06-20","135","불검출","불검출","적합"
"56","카레(커리)","나가노현","2019-05-08","7,000","불검출","불검출","적합"
"57","소스","사이타마현","2019-06-06","134","불검출","불검출","적합"
"58","혼합장","구마모토현","2019-07-12","225","불검출","불검출","적합"
"59","카레(커리)","시즈오카현","2019-05-28","207","불검출","불검출","적합"
"60","카레(커리)","시즈오카현","2019-05-28","276","불검출","불검출","적합"
"61","카레(커리)","시즈오카현","2019-05-28","207","불검출","불검출","적합"
"62","소스","지바현","2019-05-31","562","불검출","불검출","적합"
"63","소스","지바현","2019-05-10","1,235","불검출","불검출","적합"
"64","소스","사이타마현","2019-06-06","72","불검출","불검출","적합"
"65","추잉껌","아이치현","2019-07-12","3,402","불검출","불검출","적합"
"66","추잉껌","아이치현","2019-07-12","3,402","불검출","불검출","적합"
"67","추잉껌","아이치현","2019-07-12","2,926","불검출","불검출","적합"
"68","추잉껌","아이치현","2019-07-12","1,742","불검출","불검출","적합"
"69","고춧가루","효고현","2019-07-22","50","불검출","불검출","적합"
"70","고춧가루","효고현","2019-07-22","50","불검출","불검출","적합"
"71","향신료조제품","후쿠오카현","2019-07-23","12","불검출","불검출","적합"
"72","식 용 색 소 적 색 제
102호","오사카부","2019-03-26","2","불검출","불검출","적합"
"73","카레(커리)","니가타현","2019-06-14","1,584","불검출","불검출","적합"
"74","혼합제제","효고현","2019-07-11","34","불검출","불검출","적합"
"75","빙과","고치현","2019-07-10","241","불검출","불검출","적합"
"76","빙과","고치현","2019-07-16","241","불검출","불검출","적합"
"77","빙과","고치현","2019-07-11","241","불검출","불검출","적합"
"78","어묵","시마네현","2019-05-02","390","불검출","불검출","적합"
"79","혼합제제","효고현","2019-07-11","17","불검출","불검출","적합"
"80","혼합제제","효고현","2019-07-11","17","불검출","불검출","적합"
"81","양념젓갈","후쿠오카현","2018-10-12","24","불검출","불검출","적합"
"82","양념젓갈","후쿠오카현","2019-06-21","54","불검출","불검출","적합"
"83","소스","시즈오카현","2019-07-01","19","불검출","불검출","적합"
"84","과·채가공품","후쿠오카현","2019-06-13","460","불검출","불검출","적합"
