"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동어란(명란)","러시아","2019-08-08","4,301","불검출","불검출","적합"
"2","냉동대구(F)","러시아","2019-08-08","3,648","불검출","불검출","적합"
"3","냉동가자미(장수기름가자미)","미국","2019-08-08","20,240","불검출","불검출","적합"
"4","냉동가자미(각시가자미)","러시아","2019-08-08","12,960","불검출","불검출","적합"
