"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","초콜릿가공품","이바라키현","2014-11-02","661.2","불검출","불검출","적합"
"14","과자(크래커)","이바라키현","2015-01-02","765","불검출","불검출","적합"
"15","혼합음료","사가현","2014-10-09","1,728","불검출","불검출","적합"
"16","소스류","교토부","2015-02-18","125","불검출","불검출","적합"
"17","소스류","교토부","2015-02-10","387","불검출","불검출","적합"
"18","소스류","아이치현","2015-02-27","400","불검출","불검출","적합"
"19","과자(스낵과자)","아이치현","2015-02-23","1,512","불검출","불검출","적합"
"20","과자(크래커)","오사카부","2015-02-23","500","불검출","불검출","적합"
"21","혼합제제","효고현","2015-02-25","105","불검출","불검출","적합"
"22","혼합제제","효고현","2015-02-24","105","불검출","불검출","적합"
"23","혼합제제","효고현","2015-02-25","90","불검출","불검출","적합"
"24","혼합제제","효고현","2015-02-24","60","불검출","불검출","적합"
"25","혼합제제","효고현","2015-02-25","15","불검출","불검출","적합"
"26","기타천연착향료","효고현","2015-02-24","15","불검출","불검출","적합"
"27","혼합제제","효고현","2015-02-25","15","불검출","불검출","적합"
"28","혼합제제","효고현","2015-02-17","30","불검출","불검출","적합"
"29","혼합제제","효고현","2015-02-20","60","불검출","불검출","적합"
"30","혼합제제","효고현","2015-02-25","30","불검출","불검출","적합"
"31","혼합제제","효고현","2015-02-24","45","불검출","불검출","적합"
"32","혼합제제","효고현","2015-02-25","15","불검출","불검출","적합"
"33","혼합제제","효고현","2015-02-25","90","불검출","불검출","적합"
"34","혼합제제","효고현","2015-02-25","15","불검출","불검출","적합"
"35","혼합제제","효고현","2015-02-25","60","불검출","불검출","적합"
"36","혼합제제","효고현","2015-02-19","15","불검출","불검출","적합"
"37","혼합제제","효고현","2015-02-25","10","불검출","불검출","적합"
"38","조미건어포류","에히메현","2015-03-02","200","불검출","불검출","적합"
"39","볶은커피","미에현","2015-01-22","96","불검출","불검출","적합"
"40","볶은커피","미에현","2015-01-24","96","불검출","불검출","적합"
"41","소스류","지바현","2015-02-10","4,200","불검출","불검출","적합"
"42","국수","아이치현","2015-01-27","2,217.6","불검출","불검출","적합"
