"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","21건","-","-","92,253","-","-","-"
"1","활돔(참돔)","구마모토현","2015-3-19","5,685","불검출","불검출","적합"
"2","활돔(참돔)","구마모토현","2015-3-19","10,666","불검출","불검출","적합"
"3","활돔(참돔)","나가사키현","2015-3-19","7,176","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-3-19","6,714","불검출","불검출","적합"
"5","활가리비","홋카이도","2015-3-19","6,000","불검출","불검출","적합"
"6","냉동새치(돛새치)","인도양","2015-3-19","751","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,목살) 시즈오카현","","2015-3-19","996","불검출","불검출","적합"
"8","활가리비","홋카이도","2015-3-19","6,965","불검출","불검출","적합"
"9","냉장갈치","구마모토현","2015-3-19","235","불검출","불검출","적합"
"10","냉장갈치","오이타현","2015-3-19","1,588","불검출","불검출","적합"
"11","냉장가오리","야마구치현","2015-3-19","170","불검출","불검출","적합"
"12","활가리비","홋카이도","2015-3-19","13,759","불검출","불검출","적합"
"13","냉장갈치","나가사키현","2015-3-19","35","불검출","불검출","적합"
"14","냉장갈치","후쿠오카현","2015-3-19","3,008","불검출","불검출","적합"
"15","냉장병어","야마구치현","2015-3-19","230","불검출","불검출","적합"
"16","냉장홍어","야마구치현","2015-3-19","600","불검출","불검출","적합"
"17","냉장명태","홋카이도","2015-3-19","5,330","불검출","불검출","적합"
"18","냉장명태","홋카이도","2015-3-19","5,460","불검출","불검출","적합"
"19","냉장명태","홋카이도","2015-3-19","2,830","불검출","불검출","적합"
"20","활가리비","홋카이도","2015-3-19","7,082","불검출","불검출","적합"
"21","활가리비","홋카이도","2015-3-19","6,973","불검출","불검출","적합"
