"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"43","소주","훗카이도","2014-12-26","86.4","불검출","불검출","적합"
"44","청주","교토부","2015-02-03","129.6","불검출","불검출","적합"
"45","청주","교토부","2015-02-03","216","불검출","불검출","적합"
"46","청주","이시카와현","2015-01-08","216","불검출","불검출","적합"
"47","청주","후쿠오카현","2015-02-02","172.8","불검출","불검출","적합"
"48","캔디류(사탕)","오사카부","2015-02-16","218.4","불검출","불검출","적합"
"49","합성착향료","야마가타현","2015-02-19","21","불검출","불검출","적합"
"50","합성착향료","가나가와현","2015-02-19","21","불검출","불검출","적합"
"51","케톤류","도쿄도","2015-02-19","6","불검출","불검출","적합"
"52","합성착향료","가나가와현","2015-02-19","6","불검출","불검출","적합"
"53","합성착향료","야마가타현","2015-02-19","21","불검출","불검출","적합"
"54","드레싱","사가현","2015-01-24","9,216","불검출","불검출","적합"
"55","밀크초콜릿","훗카이도","2015-03-06","1,087.5","불검출","불검출","적합"
"56","화이트초콜릿","훗카이도","2015-03-06","135","불검출","불검출","적합"
"57","향미유","가고시마현","2014-10-24","181.5","불검출","불검출","적합"
"58","밀크초콜릿","훗카이도","2015-03-06","540","불검출","불검출","적합"
"59","밀크초콜릿","훗카이도","2015-03-06","202.5","불검출","불검출","적합"
"60","초콜릿가공품","훗카이도","2015-03-06","259.2","불검출","불검출","적합"
"61","빵류(그외 빵류)","히로시마현","2015-02-24","807.41","불검출","불검출","적합"
"62","빵류(그외 빵류)","히로시마현","2015-02-16","1,324.51","불검출","불검출","적합"
"63","빵류(그외 빵류)","히로시마현","2015-02-18","807.41","불검출","불검출","적합"
"64","빵류(그외 빵류)","히로시마현","2015-02-17","1,324.51","불검출","불검출","적합"
"65","빵류(그외 빵류)","히로시마현","2015-02-25","816.48","불검출","불검출","적합"
"66","조미된장","아이치현","2015-02-25","8,340","불검출","불검출","적합"
"67","초콜릿","훗카이도","2015-03-06","60","불검출","불검출","적합"
"68","초콜릿가공품","훗카이도","2015-03-06","541.5","불검출","불검출","적합"
"69","초콜릿가공품","훗카이도","2015-03-06","228","불검출","불검출","적합"
"70","혼합제제","효고현","2015-02-23","300","불검출","불검출","적합"
"71","혼합제제","효고현","2015-02-23","30","불검출","불검출","적합"
"72","초콜릿","훗카이도","2015-03-06","54","불검출","불검출","적합"
