"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장가오리","야마구치현","2017-11-24","66","불검출","불검출","적합"
"2","냉장홍어","야마구치현","2017-11-24","470","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2017-11-24","8,038","불검출","불검출","적합"
"4","활가리비","홋카이도","2017-11-24","7,160","불검출","불검출","적합"
"5","냉장갈치","오이타현","2017-11-24","486","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2017-11-24","1,972","불검출","불검출","적합"
"7","냉장돔(황돔)","야마구치현","2017-11-24","135","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2017-11-24","5,818","불검출","불검출","적합"
"9","냉장돔(황돔)","나가사키현","2017-11-24","272","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2017-11-24","5,101","불검출","불검출","적합"
"11","냉장준치","후쿠오카현","2017-11-24","56","불검출","불검출","적합"
"12","냉장갈치","오이타현","2017-11-24","90","불검출","불검출","적합"
"13","활가리비","홋카이도","2017-11-24","1,456","불검출","불검출","적합"
"14","냉동다랑어(날개다랑어,F)","태평양","2017-11-24","9,020","불검출","불검출","적합"
"15","냉동가리비(외투막)","홋카이도","2017-11-24","19,940","불검출","불검출","적합"
"16","냉장갈치","오사카부","2017-11-24","1,392","불검출","불검출","적합"
"17","냉장가오리","후쿠오카현","2017-11-24","400","불검출","불검출","적합"
"18","냉동다랑어(눈다랑어,목살)","태평양","2017-11-24","86","불검출","불검출","적합"
"19","냉동다랑어(눈다랑어,F,횟감)","태평양","2017-11-24","50","불검출","불검출","적합"
"20","활우렁쉥이","홋카이도","2017-11-24","13,062","불검출","불검출","적합"
