"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장갈치","오이타현","2017-11-23","480","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2017-11-23","9,447","불검출","불검출","적합"
"3","냉동새치(황새치)","태평양","2017-11-23","59,288","불검출","불검출","적합"
"4","냉장명태","홋카이도","2017-11-23","1,656","불검출","불검출","적합"
"5","냉동해삼","홋카이도","2017-11-23","21,000","불검출","불검출","적합"
"6","활가리비","홋카이도","2017-11-23","1,450","불검출","불검출","적합"
"7","냉장명태","홋카이도","2017-11-23","5,850","불검출","불검출","적합"
"8","냉동다랑어(남방참다랑어)","대서양","2017-11-23","4,969","불검출","불검출","적합"
"9","활돔(강담돔)","나가사키현","2017-11-23","108","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2017-11-23","9,977","불검출","불검출","적합"
"11","냉장돔(금눈돔)","후쿠오카현","2017-11-23","8","불검출","불검출","적합"
"12","냉장방어(잿방어)","후쿠오카현","2017-11-23","18","불검출","불검출","적합"
"13","냉장가오리","후쿠오카현","2017-11-23","74","불검출","불검출","적합"
"14","활우렁쉥이","홋카이도","2017-11-23","6,550","불검출","불검출","적합"
"합계","","-","-","120,875","-","-","-"
