"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"15","냉장돔(황돔)","후쿠오카현","2016-06-13","140","불검출","불검출","적합"
"16","냉장갈치","오이타현","2016-06-13","65","불검출","불검출","적합"
"17","냉장갈치","에히메현","2016-06-13","1,520","불검출","불검출","적합"
"18","냉장가오리","에히메현","2016-06-13","880","불검출","불검출","적합"
"19","냉장갈치","오이타현","2016-06-13","865","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2016-06-13","2,244","불검출","불검출","적합"
"21","냉동새치(돛새치)","태평양","2016-06-13","8,948","불검출","불검출","적합"
"22","냉장명태","홋카이도","2016-06-13","2,881","불검출","불검출","적합"
"23","냉장갈치","와카야마현","2016-06-13","1,642","불검출","불검출","적합"
"24","냉장명태","홋카이도","2016-06-13","1,476","불검출","불검출","적합"
"25","냉장갈치","오이타현","2016-06-13","425","불검출","불검출","적합"
