"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","소스류","후쿠오카현","2016-05-12","1,350","불검출","불검출","적합"
"49","개별인정형건강기
능식품","훗카이도","2015-03-30","1,000","불검출","불검출","적합"
"50","혼합제제","오사카부","2016-05-13","200","불검출","불검출","적합"
"51","합성착향료","가나가와현","2016-05-02","2","불검출","불검출","적합"
"52","맥주","훗카이도","2016-05-03","396","불검출","불검출","적합"
"53","혼합제제","시즈오카현","2016-05-12","25","불검출","불검출","적합"
"54","혼합제제","시가현","2016-05-27","175","불검출","불검출","적합"
"55","소스류","후쿠오카현","2016-05-13","1,000","불검출","불검출","적합"
"56","합성착향료","가나가와현","2016-02-24","11","불검출","불검출","적합"
"57","고형차","교토부","2016-04-15","1,160","불검출","불검출","적합"
"58","향미유","시즈오카현","2016-04-11","70","불검출","불검출","적합"
"59","청주","효고현","2016-04-12","108","불검출","불검출","적합"
"60","맥주","교토부","2016-05-07","120,960","불검출","불검출","적합"
"61","기타발효음료","사가현","","27","불검출","불검출","적합"
"62","혼합제제","가나가와현","2016-05-18","200","불검출","불검출","적합"
"63","탄산음료","사가현","2016-05-02","10,800","불검출","불검출","적합"
"64","소스류","후쿠오카현","2016-05-23","300","불검출","불검출","적합"
"65","당류가공품","오카야마현","2016-04-25","17,440","불검출","불검출","적합"
"66","청주","니가타현","2016-04-25","25,920","불검출","불검출","적합"
"67","장류절임","니가타현","2016-05-07","301","불검출","불검출","적합"
"68","당류가공품","교토부","2016-05-07","157","불검출","불검출","적합"
"69","혼합제제","오사카부","2016-05-17","100","불검출","불검출","적합"
"70","청주","오카야마현","2016-05-17","43","불검출","불검출","적합"
"71","참기름","가가와현","2015-10-21","825","불검출","불검출","적합"
"72","과자(쿠키)","도쿠시마현","2016-05-14","525","불검출","불검출","적합"
"73","청주","효고현","2016-05-12","130","불검출","불검출","적합"
"74","말티톨시럽","도쿄도","2016-04-26","1,000","불검출","불검출","적합"
"75","기타주류","후쿠오카현","2016-04-25","54","불검출","불검출","적합"
"76","계피산메틸","가나가와현","2016-04-05","21","불검출","불검출","적합"
"77","락타아제","아오모리현","2016-04-15","300","불검출","불검출","적합"
"78","혼합제제","오카야마현","2016-01-28","20","불검출","불검출","적합"
"79","혼합제제","효고현","2016-05-20","34","불검출","불검출","적합"
"80","코엔자임Q10제품","시즈오카현","2015-09-15","4","불검출","불검출","적합"
"81","가르시니아캄보지
아추출물","시즈오카현","2016-04-20","64","불검출","불검출","적합"
