"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","8건","-","-","197,828","-","-","-"
"1","냉동곤이(명태)","러시아","2015-5-21","16,695","불검출","불검출","적합"
"2","냉동대구(목살)","러시아","2015-5-21","8,550","불검출","불검출","적합"
"3","냉동곤이(명태)","러시아","2015-5-21","270","불검출","불검출","적합"
"4","냉동곤이(대구)","러시아","2015-5-21","383","불검출","불검출","적합"
"5","냉동가자미(각시가자미) 미국","","2015-5-21","104,480","불검출","불검출","적합"
"6","냉동명태","러시아","2015-5-21","20,000","불검출","불검출","적합"
"7","냉동가자미(각시가자미) 러시아","","2015-5-21","23,450","불검출","불검출","적합"
"8","냉동고등어","중국","2015-5-21","24,000","불검출","불검출","적합"
