"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","25건","-","-","88,486","-","-","-"
"1","활돔(참돔)","나가사키현","2015-5-22","7,890","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2015-5-22","2,574","불검출","불검출","적합"
"3","활돔(벵에돔)","에히메현","2015-5-22","2,531","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2015-5-22","11,848","불검출","불검출","적합"
"5","활가리비","홋카이도","2015-5-22","7,000","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-5-22","7,000","불검출","불검출","적합"
"7","활가리비","홋카이도","2015-5-22","7,500","불검출","불검출","적합"
"8","냉장고등어","오이타현","2015-5-22","104","불검출","불검출","적합"
"9","활돔(돌돔)","나가사키현","2015-5-22","1,431","불검출","불검출","적합"
"10","활가리비","홋카이도","2015-5-22","6,681","불검출","불검출","적합"
"11","냉장명태","홋카이도","2015-5-22","4,620","불검출","불검출","적합"
"12","냉장명태","홋카이도","2015-5-22","1,188","불검출","불검출","적합"
"13","냉장명태","홋카이도","2015-5-22","2,314","불검출","불검출","적합"
"14","냉장명태","홋카이도","2015-5-22","1,212","불검출","불검출","적합"
"15","냉장명태","홋카이도","2015-5-22","2,288","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2015-5-22","598","불검출","불검출","적합"
"17","냉장명태","홋카이도","2015-5-22","2,460","불검출","불검출","적합"
"18","냉장갈치","오이타현","2015-5-22","480","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2015-5-22","9,544","불검출","불검출","적합"
"20","활가리비","홋카이도","2015-5-22","7,037","불검출","불검출","적합"
"21","냉장갈치","에히메현","2015-5-22","440","불검출","불검출","적합"
"22","냉장갈치","오이타현","2015-5-22","1,385","불검출","불검출","적합"
