"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","32건","-","-","83,039","-","-","-"
"1","활가리비","홋카이도","2015-5-20","7,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-5-20","7,000","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-5-20","7,002","불검출","불검출","적합"
"4","활해삼","니가타현","2015-5-20","2,705","불검출","불검출","적합"
"5","활돔(돌돔)","나가사키현","2015-5-20","530","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2015-5-20","2,088","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2015-5-20","1,968","불검출","불검출","적합"
"8","냉장명태","홋카이도","2015-5-20","2,766","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2015-5-20","3,408","불검출","불검출","적합"
"10","냉장가오리","야마구치현","2015-5-20","400","불검출","불검출","적합"
"11","냉장갈치","오이타현","2015-5-20","355","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2015-5-20","9,294","불검출","불검출","적합"
"13","냉장갑오징어","후쿠오카현","2015-5-20","680","불검출","불검출","적합"
"14","냉장명태","홋카이도","2015-5-20","1,536","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2015-5-20","960","불검출","불검출","적합"
"16","냉장갈치","오이타현","2015-5-20","340","불검출","불검출","적합"
"17","냉장가오리","야마구치현","2015-5-20","690","불검출","불검출","적합"
"18","냉장명태","홋카이도","2015-5-20","3,474","불검출","불검출","적합"
"19","냉장명태","홋카이도","2015-5-20","3,484","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2015-5-20","904","불검출","불검출","적합"
"21","활대합(북방대합)","홋카이도","2015-5-20","1,242","불검출","불검출","적합"
"22","활가리비","홋카이도","2015-5-20","7,171","불검출","불검출","적합"
"23","활가리비","홋카이도","2015-5-20","13,903","불검출","불검출","적합"
"24","활대합(북방대합)","홋카이도","2015-5-20","1,433","불검출","불검출","적합"
"25","냉장갈치","에히메현","2015-5-20","96","불검출","불검출","적합"
