"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","24건","-","-","52,796","-","-","-"
"1","활가리비","홋카이도","2014-9-29","7,100","불검출","불검출","적합"
"2","냉장돔(황돔)","야마구치현","2014-9-29","185","불검출","불검출","적합"
"3","냉장돔(황돔)","야마구치현","2014-9-29","140","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2014-9-29","759","불검출","불검출","적합"
"5","냉장명태","홋카이도","2014-9-29","888","불검출","불검출","적합"
"6","활꼬막","사가현","2014-9-29","2,200","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2014-9-29","1,448","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-9-29","1,648","불검출","불검출","적합"
"9","냉장돔(참돔)","야마구치현","2014-9-29","835","불검출","불검출","적합"
"10","냉장민어(수조기)","야마구치현","2014-9-29","18","불검출","불검출","적합"
"11","냉동기름치","태평양","2014-9-29","210","불검출","불검출","적합"
"12","냉동기름치","태평양","2014-9-29","3,090","불검출","불검출","적합"
"13","냉동기름치","태평양","2014-9-29","1,901","불검출","불검출","적합"
"14","냉동기름치","태평양","2014-9-29","8,213","불검출","불검출","적합"
"15","냉동기름치","태평양","2014-9-29","4,135","불검출","불검출","적합"
"16","냉동기름치","태평양","2014-9-29","9,878","불검출","불검출","적합"
"17","냉동기름치","태평양","2014-9-29","3,738","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2014-9-29","2,448","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2014-9-29","155","불검출","불검출","적합"
"20","냉장갈치","에히메현","2014-9-29","448","불검출","불검출","적합"
"21","냉장갈치","효고현","2014-9-29","824","불검출","불검출","적합"
"22","냉장갈치","와카야마현","2014-9-29","472","불검출","불검출","적합"
"23","냉장갈치","에히메현","2014-9-29","280","불검출","불검출","적합"
"24","활장어(먹장어)","가나가와현","2014-9-29","1,783","불검출","불검출","적합"
