"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","과자(스낵과자)","효고현","2014-08-29","480","불검출","불검출","적합"
"18","과자(스낵과자)","히로시마현","2014-09-03","224","불검출","불검출","적합"
"19","과자(스낵과자)","히로시마현","2014-09-02","80","불검출","불검출","적합"
"20","캔디류(양갱)","아이치현","2014-08-20","101","불검출","불검출","적합"
"21","과자(크래커)","오사카부","2014-09-01","112","불검출","불검출","적합"
"22","과자(크래커)","오사카부","2014-09-01","32","불검출","불검출","적합"
"23","과자(스낵과자)","니가타현","2014-08-26","32","불검출","불검출","적합"
"24","유탕면류","도치기현","2014-08-17","230.4","불검출","불검출","적합"
"25","캔디류(캐러멜)","도치기현","2014-08-04","2,693.28","불검출","불검출","적합"
"26","캔디류(캐러멜)","도치기현","2014-07-18","66.96","불검출","불검출","적합"
"27","캔디류(캐러멜)","도치기현","2014-08-07","1,341","불검출","불검출","적합"
"28","과자(쿠키)","군마현","2014-08-08","489.6","불검출","불검출","적합"
"29","과자(쿠키)","군마현","2014-08-12","266","불검출","불검출","적합"
"30","캔디류(사탕)","아이치현","2014-09-03","1,764","불검출","불검출","적합"
"31","캔디류(사탕)","아이치현","2014-08-29","600","불검출","불검출","적합"
"32","캔디류(사탕)","아이치현","2014-09-03","450","불검출","불검출","적합"
"33","밀크초콜릿","가나가와현","2014-08-27","2,688","불검출","불검출","적합"
"34","화이트초콜릿","가나가와현","2014-08-25","2,016","불검출","불검출","적합"
"35","캔디류(사탕)","도야마현","2014-08-22","348","불검출","불검출","적합"
"36","소스류","효고현","2014-05-10","38.5","불검출","불검출","적합"
"37","과자(스낵과자)","고치현","2014-08-06","18.6","불검출","불검출","적합"
"38","과자(스낵과자)","고치현","2014-08-13","22.3","불검출","불검출","적합"
"39","과자(스낵과자)","고치현","2014-08-13","22.2","불검출","불검출","적합"
"40","과자(스낵과자)","히로시마현","2014-08-21","6","불검출","불검출","적합"
"41","캔디류(사탕)","아이치현","2014-08-21","60","불검출","불검출","적합"
"42","캔디류(사탕)","아이치현","2014-08-20","216","불검출","불검출","적합"
"43","캔디류(사탕)","아이치현","2014-08-20","230.4","불검출","불검출","적합"
"44","캔디류(사탕)","아이치현","2014-08-19","120","불검출","불검출","적합"
"45","캔디류(사탕)","아이치현","2014-08-20","432","불검출","불검출","적합"
"46","캔디류(사탕)","가나가와현","2014-08-06","506.88","불검출","불검출","적합"
"47","과자(비스킷)","이바라키현","2014-07-26","142.56","불검출","불검출","적합"
"48","과자(비스킷)","이바라키현","2014-08-01","155.52","불검출","불검출","적합"
"49","국수","오사카부","2014-08-25","527","불검출","불검출","적합"
"50","국수","오사카부","2014-08-25","3,949","불검출","불검출","적합"
"51","소스류","이와테현","2014-08-28","1,000","불검출","불검출","적합"
"52","혼합제제","오이타현","2014-08-01","1,000","불검출","불검출","적합"
"53","국수","사이타마현","2014-08-27","296","불검출","불검출","적합"
"54","국수","사이타마현","2014-08-27","836","불검출","불검출","적합"
"55","가공두부","나가노현","2014-08-29","69","불검출","불검출","적합"
"56","과자(스낵과자)","이바라키현","2014-09-03","2,628","불검출","불검출","적합"
"57","혼합제제","효고현","2014-09-03","17","불검출","불검출","적합"
