"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"57","혼합제제","효고현","2014-09-04","51","불검출","불검출","적합"
"58","기타천연착향료","효고현","2014-09-09","34","불검출","불검출","적합"
"59","혼합제제","효고현","2014-09-08","51","불검출","불검출","적합"
"60","양념젓갈","후쿠시마현","2014-08-28","400","불검출","불검출","적합"
"61","식초절임","아이치현","2014-08-26","240","불검출","불검출","적합"
"62","카레","사이타마현","2014-09-04","4,980","불검출","불검출","적합"
"63","카레","사이타마현","2014-09-03","3,672","불검출","불검출","적합"
"64","카레","사이타마현","2014-09-02","4,908","불검출","불검출","적합"
"65","향신료조제품
(고추냉이가공품)","사이타마현","2014-07-25","210","불검출","불검출","적합"
"66","카레","니가타현","2014-07-10","936","불검출","불검출","적합"
"67","카레","니가타현","2014-07-22","936","불검출","불검출","적합"
"68","카레","니가타현","2014-07-31","576","불검출","불검출","적합"
"69","향신료조제품
(고추냉이가공품)","사이타마현","2014-08-09","818.4","불검출","불검출","적합"
"70","캔디류(사탕)","미에현","2014-09-05","130","불검출","불검출","적합"
"71","캔디류(사탕)","미에현","2014-09-02","90","불검출","불검출","적합"
"72","탄산음료","오사카부","2014-08-18","936","불검출","불검출","적합"
"73","캔디류(젤리)","아이치현","2014-07-30","102","불검출","불검출","적합"
"74","과자(비스킷)","아이치현","2014-09-01","68.4","불검출","불검출","적합"
"75","복합조미식품","에히메현","2014-08-26","1,200","불검출","불검출","적합"
"76","소스류","에히메현","2014-08-25","10,217.48","불검출","불검출","적합"
"77","소스류","후쿠오카현","2014-09-04","2,250","불검출","불검출","적합"
"78","자당지방산에스테르","미에현","2014-08-06","2,880","불검출","불검출","적합"
"79","자당지방산에스테르","미에현","2014-07-28","2,880","불검출","불검출","적합"
"80","혼합제제","오사카부","2014-08-22","60","불검출","불검출","적합"
"81","기타가공품","시즈오카현","2014-09-01","540","불검출","불검출","적합"
"82","과자(웨이퍼)","오사카부","2014-08-29","248","불검출","불검출","적합"
"83","드레싱","사가현","2014-08-27","1,080","불검출","불검출","적합"
"84","국수","구마모토현","2014-09-05","720","불검출","불검출","적합"
"85","장류절임","가고시마현","2014-09-05","650","불검출","불검출","적합"
"86","탄산음료","오사카부","2014-08-18","1,200","불검출","불검출","적합"
"87","볶은커피","미에현","2014-07-27","288","불검출","불검출","적합"
"88","인스턴트커피","미에현","2014-06-30","360","불검출","불검출","적합"
"89","캔디류(사탕)","아이치현","2014-07-24","768","불검출","불검출","적합"
"90","과자(스낵과자)","니가타현","2014-09-08","204","불검출","불검출","적합"
