"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","81건","","149,577","","",""
"1","프로테아제
(곰팡이성:SAP)","아이치현","2014-07-18","100","불검출","불검출","적합"
"2","자몽종자추출물","지바현","2014-08-04","2,000","불검출","불검출","적합"
"3","소스류","나가사키현","2014-08-26","150","불검출","불검출","적합"
"4","소스류","나가사키현","2014-08-28","259.2","불검출","불검출","적합"
"5","소스류","나가사키현","2014-05-09","631.5","불검출","불검출","적합"
"6","소스류","나가사키현","2014-08-08","622.5","불검출","불검출","적합"
"7","소스류","나가사키현","2014-07-14","869.4","불검출","불검출","적합"
"8","청주","야마구치현","2014-08-05","43.2","불검출","불검출","적합"
"9","당류가공품","도치기현","2014-04-21","25.44","불검출","불검출","적합"
"10","소스류","히로시마현","2014-07-24","72","불검출","불검출","적합"
"11","소스류","훗카이도","2014-09-08","200","불검출","불검출","적합"
"12","소스류","훗카이도","2014-09-09","200","불검출","불검출","적합"
"13","청주","니가타현","2014-08-11","259.2","불검출","불검출","적합"
"14","청주","아키타현","2014-08-27","86.4","불검출","불검출","적합"
"15","청주","시즈오카현","2014-08-26","43.2","불검출","불검출","적합"
"16","소주","오키나와현","2014-05-15","216","불검출","불검출","적합"
