"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","161건","","541,171","","",""
"1","정제,가공을거쳐
야하는식품원료","지바현","2014-08-06","170","불검출","불검출","적합"
"2","혼합장","효고현","2014-05-04","680.4","불검출","불검출","적합"
"3","혼합제제","미에현","2014-06-26","160","불검출","불검출","적합"
"4","자당지방산에스테르","미에현","2014-07-08","2,880","불검출","불검출","적합"
"5","자당지방산에스테르","미에현","2014-08-04","4,320","불검출","불검출","적합"
"6","청주","교토부","2014-08-27","10,368","불검출","불검출","적합"
"7","청주","아키타현","2014-08-27","43.2","불검출","불검출","적합"
"8","청주","히로시마현","2014-08-25","72","불검출","불검출","적합"
"9","청주","도치기현","2014-08-18","43.2","불검출","불검출","적합"
"10","청주","히로시마현","2014-07-07","684","불검출","불검출","적합"
"11","청주","니가타현","2014-08-02","72","불검출","불검출","적합"
"12","청주","야마가타현","2014-08-19","259.2","불검출","불검출","적합"
"13","청주","후쿠이현","2014-08-20","367.2","불검출","불검출","적합"
"14","청주","후쿠이현","2014-08-08","172.8","불검출","불검출","적합"
"15","소주","후쿠오카현","2014-08-21","86.4","불검출","불검출","적합"
"16","청주","이와테현","2014-05-24","43.2","불검출","불검출","적합"
"17","청주","아이치현","2014-09-02","345.6","불검출","불검출","적합"
"18","청주","아이치현","2014-09-02","345.6","불검출","불검출","적합"
"19","청주","시즈오카현","2014-08-26","95.04","불검출","불검출","적합"
"20","국수","아이치현","2014-08-25","2,217.6","불검출","불검출","적합"
"21","과자(스낵과자)","이와테현","2014-08-28","72","불검출","불검출","적합"
