"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","263","583,867","0","0","189","477,314","5","1,182","69","105,371"
"4.29","93","162,536","0","0","58","100,877","3","1,088","32","60,571"
"4.30","170","421,331","0","0","131","376,437","2","94","37","44,800"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
