"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(금눈돔)","시즈오카현","2019-05-02","45","불검출","불검출","적합"
"2","냉장명태","홋카이도","2019-05-02","1,524","불검출","불검출","적합"
"3","활장어(먹장어)","교토부","2019-05-02","1,967","불검출","불검출","적합"
"4","활가리비","홋카이도","2019-05-02","6,973","불검출","불검출","적합"
"5","냉장갈치","후쿠오카현","2019-05-02","445","불검출","불검출","적합"
"6","냉장명태","홋카이도","2019-05-02","2,076","불검출","불검출","적합"
"7","활돔(벤자리)","에히메현","2019-05-02","956","불검출","불검출","적합"
"8","활돔(벤자리)","에히메현","2019-05-02","949","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2019-05-02","1,971","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2019-05-02","8,041","불검출","불검출","적합"
"11","활돔(참돔)","에히메현","2019-05-02","3,774","불검출","불검출","적합"
"12","활전갱이(흑점줄전갱이)","에히메현","2019-05-02","1,877","불검출","불검출","적합"
"13","활전갱이(흑점줄전갱이)","에히메현","2019-05-02","956","불검출","불검출","적합"
"14","활전갱이(흑점줄전갱이)","에히메현","2019-05-02","1,832","불검출","불검출","적합"
"15","냉장갈치","야마구치현","2019-05-02","465","불검출","불검출","적합"
"16","냉장명태","홋카이도","2019-05-02","2,400","불검출","불검출","적합"
"17","냉장갈치","후쿠오카현","2019-05-02","310","불검출","불검출","적합"
"18","냉장돔(황돔)","야마구치현","2019-05-02","50","불검출","불검출","적합"
"19","활돔(참돔)","에히메현","2019-05-02","5,770","불검출","불검출","적합"
"20","활돔(참돔)","에히메현","2019-05-02","9,354","불검출","불검출","적합"
