"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2019-05-01","6,926","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2019-05-01","7,233","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-05-01","6,968","불검출","불검출","적합"
"4","냉동큰실말","오키나와현","2019-05-01","100","불검출","불검출","적합"
"5","냉동멸치","돗토리현","2019-05-01","9,120","불검출","불검출","적합"
"6","냉장명태","홋카이도","2019-05-01","2,424","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2019-05-01","2,747","불검출","불검출","적합"
"8","냉동개아지살(가리비,횟감)","홋카이도","2019-05-01","3,100","불검출","불검출","적합"
"9","활가리비","홋카이도","2019-05-01","6,932","불검출","불검출","적합"
"10","냉동멸치","교토부","2019-05-01","49,455","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-05-01","7,000","불검출","불검출","적합"
"12","활가리비","홋카이도","2019-05-01","7,000","불검출","불검출","적합"
"합계","","-","-","109,005","-","-","-"
