"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"16","카복시메틸
셀룰로스나트륨","시마네현","2019-03-04","1,000","불검출","불검출","적합"
"17","혼합제제","미에현","2019-04-10","1,000","불검출","불검출","적합"
"18","복합조미식품","시즈오카현","2019-03-01","48","불검출","불검출","적합"
"19","혼합제제","미에현","2019-03-06","108","불검출","불검출","적합"
"20","소스","아이치현","2019-04-03","223","불검출","불검출","적합"
"21","음료베이스","후쿠오카현","2019-04-12","701","불검출","불검출","적합"
"22","기타가공품","시즈오카현","2019-03-18","1,880","불검출","불검출","적합"
"23","혼합제제","시즈오카현","2019-02-08","50","불검출","불검출","적합"
"24","소스","후쿠오카현","2019-04-01","1,010","불검출","불검출","적합"
"25","청국장","가고시마현","2019-04-16","7,260","불검출","불검출","적합"
"26","가공소금","도쿠시마현","2018-12-21","400","불검출","불검출","적합"
"27","소스","후쿠오카현","2019-04-04","1,296","불검출","불검출","적합"
"28","혼합제제","이바라키현","2019-04-05","810","불검출","불검출","적합"
"29","청주","니가타현","2019-03-25","12,960","불검출","불검출","적합"
"30","캔디류","미에현","2019-04-03","480","불검출","불검출","적합"
"31","혼합제제","나가노현","2019-02-04","198","불검출","불검출","적합"
"32","캔디류","미에현","2019-04-03","65","불검출","불검출","적합"
"33","과자","니가타현","2019-04-04","428","불검출","불검출","적합"
"34","혼합제제","사이타마현","2019-04-08","90","불검출","불검출","적합"
"35","초콜릿가공품","오사카부","2019-03-08","459","불검출","불검출","적합"
"36","과자","니가타현","2019-03-26","400","불검출","불검출","적합"
"37","기타천연착향료","사이타마현","2019-04-08","24","불검출","불검출","적합"
"38","혼합제제","사이타마현","2019-02-01","80","불검출","불검출","적합"
"39","과자","이시카와현","2019-04-04","162","불검출","불검출","적합"
"40","고추냉이/신선,냉장","나가사키현","2019-04-23","28","불검출","불검출","적합"
"41","혼합제제","도쿄도","2019-04-10","100","불검출","불검출","적합"
"42","기타가공품","히로시마현","2019-03-14","50","불검출","불검출","적합"
"43","빵류","나가사키현","2019-04-23","76","불검출","불검출","적합"
"44","소스","시즈오카현","2018-10-06","163","불검출","불검출","적합"
"45","소스","야마가타현","2019-03-27","37","불검출","불검출","적합"
"46","탄산음료","오사카부","2019-03-01","600","불검출","불검출","적합"
"47","양조간장","후쿠오카현","2019-04-15","40","불검출","불검출","적합"
"48","혼합장","후쿠오카현","2019-04-16","300","불검출","불검출","적합"
"49","양조간장","후쿠오카현","2019-04-15","140","불검출","불검출","적합"
