"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"16","냉장명태","홋카이도","2017-02-01","2,093","불검출","불검출","적합"
"17","냉장대구","홋카이도","2017-02-01","1,830","불검출","불검출","적합"
"18","냉장대구","홋카이도","2017-02-01","3,900","불검출","불검출","적합"
"19","냉장대구","홋카이도","2017-02-01","1,830","불검출","불검출","적합"
"20","냉장갈치","에히메현","2017-02-01","1,576","불검출","불검출","적합"
"21","냉장갈치","오이타현","2017-02-01","580","불검출","불검출","적합"
"22","냉장갈치","야마구치현","2017-02-01","814","불검출","불검출","적합"
"23","냉장병어","야마구치현","2017-02-01","420","불검출","불검출","적합"
"24","냉장홍어","야마구치현","2017-02-01","324","불검출","불검출","적합"
"25","냉장가오리","야마구치현","2017-02-01","96","불검출","불검출","적합"
"26","냉장가오리","에히메현","2017-02-01","150","불검출","불검출","적합"
"27","냉장갈치","효고현","2017-02-01","1,144","불검출","불검출","적합"
"28","냉장준치","구마모토현","2017-02-01","1,358","불검출","불검출","적합"
"29","냉장대구","홋카이도","2017-02-01","760","불검출","불검출","적합"
"30","냉장명태","홋카이도","2017-02-01","4,500","불검출","불검출","적합"
"31","냉장명태","홋카이도","2017-02-01","564","불검출","불검출","적합"
"32","냉장명태","홋카이도","2017-02-01","14,586","불검출","불검출","적합"
"33","냉장갈치","오이타현","2017-02-01","145","불검출","불검출","적합"
"34","냉장갈치","효고현","2017-02-01","1,448","불검출","불검출","적합"
"35","냉장홍어","홋카이도","2017-02-01","11,139","불검출","불검출","적합"
"36","냉장명태","홋카이도","2017-02-01","4,520","불검출","불검출","적합"
"37","냉장명태","홋카이도","2017-02-01","564","불검출","불검출","적합"
