"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","312,166.5","-","-","-"
"1","냉동상어
(청상아리,F)","대만","2016-07-12","3,245","불검출","불검출","적합"
"2","냉동명태","러시아","2016-07-12","252,861.5","불검출","불검출","적합"
"3","냉동대구(F)","러시아","2016-07-12","10,000","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2016-07-12","7,740","불검출","불검출","적합"
"5","냉동명태","러시아","2016-07-12","6,000","불검출","불검출","적합"
"6","냉동명태(F)","러시아","2016-07-12","9,820","불검출","불검출","적합"
"7","냉동명태(F)","러시아","2016-07-12","22,500","불검출","불검출","적합"
