"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","국수","구마모토현","2016-05-31","619","불검출","불검출","적합"
"15","국수","구마모토현","2016-05-31","366","불검출","불검출","적합"
"16","과자(쿠키)","군마현","2016-05-27","40","불검출","불검출","적합"
"17","캔디류(젤리)","오카야마현","2016-06-08","360","불검출","불검출","적합"
"18","어묵","시마네현","2016-05-06","1,300","불검출","불검출","적합"
"19","밀가루","훗카이도","2016-06-09","5,000","불검출","불검출","적합"
"20","어묵","시마네현","2016-05-22","1,080","불검출","불검출","적합"
"21","혼합제제","미에현","2016-04-27","32","불검출","불검출","적합"
"22","청주","도치기현","2016-06-07","2,246","불검출","불검출","적합"
"23","어묵","시마네현","2016-06-06","840","불검출","불검출","적합"
"24","복합조미식품","히로시마현","2016-05-31","58","불검출","불검출","적합"
"25","캔디류(젤리)","아이치현","2016-04-28","173","불검출","불검출","적합"
"26","가공두부","후쿠오카현","2016-05-24","6,860","불검출","불검출","적합"
"27","혼합제제","오사카부","2016-06-23","125","불검출","불검출","적합"
"28","캔디류(캐러멜)","군마현","2016-05-23","226","불검출","불검출","적합"
"29","어묵","시마네현","2016-04-01","450","불검출","불검출","적합"
"30","과자(쿠키)","시즈오카현","2016-05-24","2,250","불검출","불검출","적합"
"31","냉면","나가노현","2016-06-07","450","불검출","불검출","적합"
"32","청주","도치기현","2016-06-07","518","불검출","불검출","적합"
"33","어묵","시마네현","2016-05-24","250","불검출","불검출","적합"
"34","카레","시즈오카현","2016-04-14","207","불검출","불검출","적합"
"35","기타천연착향료","시즈오카현","2016-06-06","120","불검출","불검출","적합"
"36","기타천연착향료","오카야마현","2016-04-25","300","불검출","불검출","적합"
"37","기타가공품","시즈오카현","2016-02-22","1,698","불검출","불검출","적합"
"38","액상차","효고현","2016-05-31","57,834","불검출","불검출","적합"
"39","혼합제제","오사카부","2016-06-20","100","불검출","불검출","적합"
"40","혼합제제","사이타마현","2016-06-20","200","불검출","불검출","적합"
"41","소스류","군마현","2016-05-16","3,420","불검출","불검출","적합"
"42","향신료조제품(고추
냉이가공품)","사이타마현","2016-05-17","129","불검출","불검출","적합"
"43","기타가공품","와카야마현","2016-06-14","1,000","불검출","불검출","적합"
"44","캔디류(사탕)","도야마현","2016-05-26","348","불검출","불검출","적합"
"45","기타주류","히로시마현","2016-05-19","124,345","불검출","불검출","적합"
"46","청주","나가노현","2016-05-02","130","불검출","불검출","적합"
"47","혼합제제","오사카부","2016-05-27","200","불검출","불검출","적합"
