"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","457","1,837,340","0","0","330","1,713,782","3","1,467","124","122,092"
"7.4","85","95,910","0","0","63","87,928","0","0","22","7,983"
"7.5","114","999,996","0","0","64","953,605","1","800","49","45,591"
"7.6","96","141,041","0","0","82","118,577","1","647","13","21,817"
"7.7","67","179,379","0","0","46","141,041","1","20","20","38,318"
"7.8","95","421,014","0","0","75","412,631","0","0","20","8,383"
