"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","19건","-","-","81,332","-","-","-"
"1","냉장민어(수조기)","구마모토현","2015-5-29","28","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2015-5-29","917","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-5-29","7,191","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-5-29","7,145","불검출","불검출","적합"
"5","냉장명태","홋카이도","2015-5-29","5,448","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2015-5-29","5,193","불검출","불검출","적합"
"7","활가리비","홋카이도","2015-5-29","7,164","불검출","불검출","적합"
"8","활가리비","홋카이도","2015-5-29","7,029","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-5-29","1,540","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2015-5-29","4,349","불검출","불검출","적합"
"11","냉장갈치","오이타현","2015-5-29","810","불검출","불검출","적합"
"12","냉장갈치","후쿠오카현","2015-5-29","140","불검출","불검출","적합"
"13","냉장갈치","히로시마현","2015-5-29","500","불검출","불검출","적합"
"14","활가리비","홋카이도","2015-5-29","6,867","불검출","불검출","적합"
"15","활가리비","홋카이도","2015-5-29","6,806","불검출","불검출","적합"
"16","냉동쥐치","야마구치현","2015-5-29","8,835","불검출","불검출","적합"
"17","활장어(먹장어)","야마구치현","2015-5-29","2,932","불검출","불검출","적합"
"18","활장어(먹장어)","시마네현","2015-5-29","1,214","불검출","불검출","적합"
"19","활가리비","홋카이도","2015-5-29","7,224","불검출","불검출","적합"
