"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","맥주","후쿠오카현","2015-04-21","18,000","불검출","불검출","적합"
"14","소주","니가타현","2015-04-03","172.8","불검출","불검출","적합"
"15","소스류","효고현","2015-04-08","300","불검출","불검출","적합"
"16","소스류","효고현","2015-02-04","378","불검출","불검출","적합"
"17","식염절임","와카야마현","2015-05-02","210","불검출","불검출","적합"
"18","식염절임","와카야마현","2015-05-02","97.2","불검출","불검출","적합"
"19","양조간장","오사카부","2015-04-30","840","불검출","불검출","적합"
"20","국수","가가와현","2015-05-07","1,350","불검출","불검출","적합"
"21","복합조미식품","야마구치현","2015-04-28","5,000","불검출","불검출","적합"
"22","식초절임(매실절임)","와카야마현","2015-04-16","913.68","불검출","불검출","적합"
"23","당류가공품","시즈오카현","2015-04-30","2,000","불검출","불검출","적합"
"24","수산물가공품","아오모리현","2015-04-03","8.1","불검출","불검출","적합"
"25","조미건어포류","훗카이도","2015-03-26","5","불검출","불검출","적합"
"26","조미건어포류","아오모리현","2015-04-01","9","불검출","불검출","적합"
"27","조미건어포류","훗카이도","2015-02-13","10.4","불검출","불검출","적합"
"28","조미건어포류","야마나시현","2015-04-15","11.3","불검출","불검출","적합"
"29","조미건어포류","야마나시현","2015-04-16","21.6","불검출","불검출","적합"
"30","조미건어포류","훗카이도","2015-04-02","9.4","불검출","불검출","적합"
"31","혼합제제","시즈오카현","2015-05-13","400","불검출","불검출","적합"
"32","수산물가공품","아오모리현","2015-04-02","8.4","불검출","불검출","적합"
"33","혼합제제","이바라키현","2015-04-16","360","불검출","불검출","적합"
"34","혼합제제","이바라키현","2015-04-17","140","불검출","불검출","적합"
"35","혼합제제","이바라키현","2015-04-17","1,200","불검출","불검출","적합"
"36","혼합제제","이바라키현","2015-04-17","360","불검출","불검출","적합"
"37","혼합제제","가나가와현","2015-04-20","60","불검출","불검출","적합"
"38","어묵","시마네현","2015-04-19","648","불검출","불검출","적합"
"39","기타가공품","가고시마현","2015-03-10","288","불검출","불검출","적합"
"40","어묵","시마네현","2015-04-20","600","불검출","불검출","적합"
"41","혼합제제","가나가와현","2015-04-20","90","불검출","불검출","적합"
"42","혼합제제","이바라키현","2015-04-16","45","불검출","불검출","적합"
